image_id,healthy,multiple_diseases,rust,scab
Test_482,0.17487776,0.17487784,0.17487776,0.4753667
Test_483,0.20153973,0.18024103,0.18024105,0.43797827
Test_484,0.17489247,0.17488207,0.17488131,0.47534418
Test_485,0.18856543,0.17838666,0.17792717,0.45512068
Test_486,0.17487805,0.174879,0.17487802,0.47536498
Test_487,0.17487876,0.17487921,0.17487818,0.4753638
Test_488,0.17502001,0.17500153,0.1749282,0.47505033
Test_489,0.1749662,0.1749598,0.17490986,0.47516412
Test_490,0.1748779,0.1748778,0.17487776,0.4753665
Test_491,0.17516357,0.17525479,0.17500328,0.4745784
Test_492,0.17487863,0.17487797,0.17487793,0.47536546
Test_493,0.17492056,0.17488763,0.17488764,0.47530416
Test_494,0.17584318,0.17514588,0.1751096,0.47390133
Test_495,0.17557457,0.17521891,0.17507246,0.4741341
Test_496,0.20455189,0.18077789,0.18099922,0.433671
Test_497,0.17487834,0.17487815,0.17487791,0.47536564
Test_498,0.17826372,0.17627595,0.17578377,0.46967658
Test_499,0.1749071,0.17488565,0.17488477,0.47532248
Test_500,0.17568874,0.17527254,0.17510352,0.47393522
Test_501,0.27561635,0.18807091,0.18875603,0.34755665
Test_502,0.17607588,0.175291,0.17517893,0.47345418
Test_503,0.26073802,0.18712868,0.18712915,0.36500412
Test_504,0.2987867,0.18899931,0.19152565,0.3206884
Test_505,0.17507942,0.1749249,0.17492571,0.47507003
Test_506,0.17489983,0.17489697,0.17488553,0.4753177
Test_507,0.17497453,0.17490026,0.17490102,0.4752242
Test_508,0.1748986,0.174897,0.17488526,0.4753191
Test_509,0.17489654,0.1748985,0.17488518,0.47531977
Test_510,0.17487888,0.17487818,0.17487802,0.47536486
Test_511,0.17487778,0.174878,0.17487778,0.47536644
Test_512,0.3280696,0.18861479,0.18872428,0.2945914
Test_513,0.17494601,0.17489368,0.17489417,0.4752662
Test_514,0.20368138,0.18079711,0.18072683,0.43479466
Test_515,0.17983383,0.17663948,0.1761443,0.46738243
Test_516,0.17490482,0.17490451,0.17488785,0.47530282
Test_517,0.17487846,0.17488101,0.17487846,0.47536203
Test_518,0.17487831,0.17487785,0.17487785,0.47536594
Test_519,0.17491351,0.17488989,0.17488672,0.47530988
Test_520,0.1748777,0.17487773,0.1748777,0.4753668
Test_521,0.17488948,0.17488055,0.17488046,0.47534952
Test_522,0.17487916,0.17488188,0.17487875,0.47536013
Test_523,0.1952457,0.17912668,0.17918868,0.44643894
Test_524,0.17497487,0.17491156,0.17490259,0.475211
Test_525,0.17490369,0.17488562,0.17488416,0.4753265
Test_526,0.17893013,0.17579983,0.17581998,0.46945003
Test_527,0.17487872,0.17487982,0.17487828,0.47536314
Test_528,0.17491375,0.17488676,0.17488623,0.47531316
Test_529,0.17488012,0.1748793,0.17487846,0.47536212
Test_530,0.17506044,0.1749882,0.17493281,0.4750185
Test_531,0.17487793,0.17487831,0.17487787,0.47536594
Test_532,0.18390682,0.17687511,0.17691828,0.46229973
Test_533,0.17489803,0.17491055,0.1748877,0.4753038
Test_534,0.17487848,0.17487995,0.17487828,0.4753633
Test_535,0.1748997,0.17488372,0.17488301,0.47533357
Test_536,0.17923409,0.17586234,0.17586619,0.46903738
Test_537,0.17492063,0.17490804,0.1748915,0.47527987
Test_538,0.17488928,0.17489117,0.17488246,0.4753371
Test_539,0.17488025,0.17487878,0.1748784,0.4753626
Test_540,0.20484157,0.1807775,0.18079951,0.43358138
Test_541,0.17487785,0.17487831,0.17487785,0.47536594
Test_542,0.22002684,0.18306926,0.18318366,0.4137203
Test_543,0.17595185,0.17512465,0.1751248,0.47379866
Test_544,0.17497173,0.17490928,0.17490217,0.47521675
Test_545,0.1748777,0.17487772,0.1748777,0.4753668
Test_546,0.24887653,0.18633974,0.18625613,0.3785276
Test_547,0.17491774,0.17490725,0.17489077,0.4752842
Test_548,0.17487891,0.17487812,0.17487802,0.47536498
Test_549,0.17742711,0.17546162,0.17547356,0.47163767
Test_550,0.17488186,0.17488235,0.17487937,0.47535643
Test_551,0.17981298,0.17640416,0.17606814,0.46771464
Test_552,0.17487778,0.174878,0.17487778,0.47536644
Test_553,0.17487772,0.17487775,0.17487772,0.47536677
Test_554,0.1748925,0.17488115,0.17488116,0.47534522
Test_555,0.17487808,0.17487787,0.1748778,0.47536618
Test_556,0.18079248,0.17622977,0.17626955,0.46670818
Test_557,0.17487837,0.17488003,0.17487825,0.47536325
Test_558,0.17488006,0.174879,0.1748784,0.47536257
Test_559,0.1771628,0.17545317,0.17541017,0.47197384
Test_560,0.17487934,0.17487842,0.17487817,0.47536406
Test_561,0.1748778,0.17487803,0.17487778,0.47536638
Test_562,0.17488109,0.17488049,0.17487887,0.4753596
Test_563,0.17487846,0.1748779,0.1748779,0.47536585
Test_564,0.174895,0.17488173,0.17488171,0.47534156
Test_565,0.17673968,0.17530644,0.17530638,0.47264758
Test_566,0.17490412,0.17488411,0.17488389,0.47532785
Test_567,0.1748778,0.17487805,0.1748778,0.47536632
Test_568,0.17487875,0.17487797,0.17487794,0.4753653
Test_569,0.19061035,0.17823285,0.17829627,0.4528605
Test_570,0.17683338,0.17533465,0.17534463,0.47248742
Test_571,0.17487785,0.17487782,0.17487775,0.47536653
Test_572,0.17492045,0.17488834,0.17488788,0.47530335
Test_573,0.17505269,0.17492731,0.17492001,0.47510007
Test_574,0.17518084,0.17494963,0.1749513,0.47491825
Test_575,0.17490736,0.17489338,0.17488624,0.47531304
Test_576,0.17488584,0.17490494,0.17488436,0.47532478
Test_577,0.17666435,0.17529474,0.17530361,0.4727373
Test_578,0.20190296,0.1804324,0.1803139,0.43735072
Test_579,0.17692731,0.17541213,0.17535928,0.47230127
Test_580,0.17513339,0.17494176,0.17493892,0.474986
Test_581,0.19439064,0.17893986,0.17893884,0.44773054
Test_582,0.17571391,0.17507078,0.17507344,0.47414193
Test_583,0.18673837,0.1774799,0.1776123,0.45816946
Test_584,0.18344642,0.17677374,0.17678522,0.46299458
Test_585,0.17488663,0.17488386,0.17488055,0.47534892
Test_586,0.17540073,0.17500941,0.17500196,0.47458786
Test_587,0.174887,0.17488697,0.1748812,0.47534484
Test_588,0.17536557,0.17500336,0.17499295,0.47463813
Test_589,0.1753883,0.17499578,0.17499729,0.47461867
Test_590,0.17487918,0.17487839,0.1748781,0.47536433
Test_591,0.17541501,0.17501439,0.175004,0.47456655
Test_592,0.41158444,0.18567851,0.18581638,0.21692069
Test_593,0.18649247,0.17741677,0.17748241,0.4586084
Test_594,0.17489344,0.17488386,0.17488183,0.47534084
Test_595,0.17487781,0.174878,0.17487778,0.47536638
Test_596,0.17494112,0.17493577,0.17490056,0.4752226
Test_597,0.17487772,0.17487772,0.17487772,0.47536686
Test_598,0.17488174,0.17487866,0.17487863,0.4753609
Test_599,0.17555435,0.17503907,0.17503458,0.47437203
Test_600,0.17490043,0.1748846,0.17488357,0.47533143
Test_601,0.174878,0.17487836,0.17487787,0.47536573
Test_602,0.17487808,0.17487805,0.17487784,0.47536606
Test_603,0.17501503,0.1749993,0.17492667,0.475059
Test_604,0.17490277,0.17489766,0.17488617,0.47531337
Test_605,0.17517103,0.1750725,0.1749695,0.47478694
Test_606,0.17491321,0.174892,0.17488705,0.4753077
Test_607,0.17488357,0.1748826,0.17487973,0.47535405
Test_608,0.17487851,0.17487909,0.1748781,0.47536424
Test_609,0.17487851,0.1748792,0.17487814,0.47536412
Test_610,0.17487776,0.17487787,0.17487776,0.4753667
Test_611,0.2486611,0.18620905,0.18621802,0.37891185
Test_612,0.2055889,0.18101896,0.1809189,0.43247324
Test_613,0.18009953,0.17624618,0.176089,0.46756533
Test_614,0.17570955,0.17506944,0.17506993,0.47415113
Test_615,0.17488652,0.1748821,0.17488022,0.47535118
Test_616,0.17487921,0.17488383,0.17487913,0.47535777
Test_617,0.17492817,0.17489271,0.17489,0.47528914
Test_618,0.17487925,0.17487815,0.17487808,0.47536454
Test_619,0.17533709,0.17498556,0.17498523,0.4746921
Test_620,0.17488979,0.17488067,0.17488055,0.47534898
Test_621,0.17487784,0.17487776,0.17487776,0.4753667
Test_622,0.17499475,0.17494157,0.17491189,0.47515184
Test_623,0.17492415,0.17498803,0.17490718,0.47518063
Test_624,0.1748787,0.17487796,0.17487794,0.4753654
Test_625,0.17488341,0.17487957,0.17487912,0.47535786
Test_626,0.1749435,0.1748947,0.1748933,0.47526845
Test_627,0.1748887,0.1748878,0.17488168,0.47534183
Test_628,0.17487931,0.1748808,0.1748786,0.47536132
Test_629,0.21892126,0.18302353,0.18372397,0.41433132
Test_630,0.44041133,0.17996861,0.18259716,0.19702294
Test_631,0.17493156,0.17492698,0.17489788,0.4752437
Test_632,0.1748867,0.17488402,0.1748806,0.47534865
Test_633,0.1763851,0.1752257,0.17523193,0.47315726
Test_634,0.17488399,0.17490044,0.17488316,0.47533244
Test_635,0.1751347,0.17493954,0.17493784,0.4749879
Test_636,0.17488211,0.17487928,0.17487882,0.4753597
Test_637,0.17487793,0.1748783,0.17487785,0.47536585
Test_638,0.34493047,0.18820605,0.18921319,0.27765027
Test_639,0.17488956,0.17488056,0.17488049,0.47534937
Test_640,0.17491719,0.17488705,0.17488693,0.47530884
Test_641,0.17510734,0.17493086,0.17493114,0.47503066
Test_642,0.17487995,0.17488548,0.1748796,0.47535506
Test_643,0.17493722,0.17498477,0.17490903,0.475169
Test_644,0.17489679,0.17491262,0.17488788,0.4753027
Test_645,0.42750016,0.18156499,0.18154731,0.2093875
Test_646,0.17488517,0.17487966,0.1748795,0.47535565
Test_647,0.17487846,0.1748783,0.17487796,0.4753653
Test_648,0.17529553,0.17497498,0.1749774,0.47475213
Test_649,0.17859612,0.17602777,0.17581126,0.4695648
Test_650,0.17488025,0.17487831,0.1748783,0.4753631
Test_651,0.17487772,0.17487775,0.17487772,0.47536677
Test_652,0.19505073,0.17939712,0.17938377,0.44616833
Test_653,0.17497222,0.1749052,0.17490107,0.4752216
Test_654,0.17830276,0.175843,0.17569074,0.4701635
Test_655,0.17487772,0.17487772,0.17487772,0.47536686
Test_656,0.1749572,0.1748967,0.17489648,0.47524962
Test_657,0.17487817,0.17487802,0.17487785,0.47536606
Test_658,0.19215652,0.17853314,0.17857894,0.45073134
Test_659,0.19324206,0.17876147,0.17890942,0.44908702
Test_660,0.17488605,0.17488882,0.17488137,0.47534376
Test_661,0.1834535,0.1768392,0.17713214,0.46257517
Test_662,0.17487834,0.17487861,0.17487799,0.47536504
Test_663,0.17487788,0.17487778,0.17487776,0.4753666
Test_664,0.17488377,0.17488314,0.17487985,0.47535324
Test_665,0.17489143,0.17488223,0.17488122,0.4753451
Test_666,0.17573054,0.17508279,0.17510544,0.47408116
Test_667,0.35656938,0.18768369,0.18863344,0.26711348
Test_668,0.27694532,0.1881212,0.18876852,0.346165
Test_669,0.17488098,0.1748789,0.17487858,0.4753616
Test_670,0.17487901,0.17488338,0.17487901,0.47535858
Test_671,0.17487822,0.17487796,0.17487785,0.47536606
Test_672,0.21955891,0.18303853,0.18303463,0.41436794
Test_673,0.20544611,0.18089111,0.18101123,0.43265155
Test_674,0.17487781,0.17487775,0.17487775,0.4753667
Test_675,0.44906482,0.17876051,0.17892873,0.19324598
Test_676,0.18888678,0.17789364,0.17791286,0.45530674
Test_677,0.17489438,0.17488216,0.17488167,0.4753417
Test_678,0.17487893,0.17488165,0.17487867,0.47536078
Test_679,0.17488132,0.17487934,0.1748787,0.47536066
Test_680,0.17488082,0.17488788,0.1748802,0.47535118
Test_681,0.17627311,0.17525584,0.17521225,0.47325876
Test_682,0.32803792,0.1891216,0.188667,0.29417348
Test_683,0.17501405,0.17491,0.17491141,0.47516453
Test_684,0.1748777,0.17487773,0.1748777,0.4753668
Test_685,0.17615864,0.17560367,0.17525533,0.47298232
Test_686,0.17487912,0.17487954,0.17487831,0.47536305
Test_687,0.2665322,0.18791184,0.19066557,0.35489038
Test_688,0.17487961,0.17488042,0.1748786,0.47536144
Test_689,0.1752051,0.17495437,0.17495528,0.47488523
Test_690,0.17488028,0.1748783,0.17487831,0.4753631
Test_691,0.2671956,0.18795687,0.19076687,0.35408065
Test_692,0.17557395,0.17503847,0.17503914,0.4743485
Test_693,0.23765847,0.18516108,0.18515952,0.39202088
Test_694,0.17488042,0.17487964,0.17487858,0.47536138
Test_695,0.20736896,0.18207115,0.18134804,0.42921183
Test_696,0.17498119,0.17491414,0.17490543,0.4751993
Test_697,0.17488045,0.17487903,0.17487846,0.47536203
Test_698,0.34582782,0.18823843,0.18810868,0.27782512
Test_699,0.1748874,0.17488451,0.1748808,0.4753473
Test_700,0.17519939,0.175078,0.17497635,0.47474632
Test_701,0.17606516,0.17515306,0.17515914,0.47362268
Test_702,0.17488606,0.17488046,0.17487979,0.47535366
Test_703,0.17493218,0.17489319,0.17489105,0.47528365
Test_704,0.17487778,0.17487797,0.17487778,0.47536644
Test_705,0.17504016,0.17491584,0.17491563,0.47512847
Test_706,0.19473761,0.17901705,0.17903946,0.44720587
Test_707,0.17488267,0.1748977,0.1748824,0.4753373
Test_708,0.174878,0.17487808,0.17487782,0.47536606
Test_709,0.17488977,0.17490962,0.17488597,0.47531456
Test_710,0.17556615,0.17503668,0.17503817,0.47435895
Test_711,0.1750263,0.1749139,0.17491241,0.47514743
Test_712,0.17494869,0.17494851,0.17490448,0.47519836
Test_713,0.1748803,0.1748828,0.17487915,0.47535777
Test_714,0.1748779,0.17487812,0.17487782,0.47536618
Test_715,0.17487794,0.17487818,0.17487784,0.47536606
Test_716,0.1748777,0.17487773,0.1748777,0.4753668
Test_717,0.17812538,0.17571738,0.17563805,0.47051924
Test_718,0.17601857,0.17514102,0.17514478,0.47369564
Test_719,0.17493352,0.17489167,0.17489092,0.47528398
Test_720,0.17488664,0.17487983,0.17487979,0.47535372
Test_721,0.19646126,0.17960055,0.18093978,0.44299844
Test_722,0.17487796,0.17487876,0.17487794,0.4753653
Test_723,0.41478318,0.18338165,0.18434359,0.2174916
Test_724,0.17699687,0.17572461,0.1754371,0.47184142
Test_725,0.17488362,0.17487986,0.17487924,0.47535726
Test_726,0.1748802,0.17487979,0.17487857,0.47536153
Test_727,0.17508444,0.17508934,0.17495677,0.47486952
Test_728,0.17487842,0.17487787,0.17487787,0.47536585
Test_729,0.17504945,0.1749178,0.17491749,0.47511524
Test_730,0.17487781,0.17487782,0.17487776,0.4753667
Test_731,0.17488025,0.17487836,0.1748783,0.47536305
Test_732,0.174894,0.17494187,0.174893,0.47527105
Test_733,0.17496449,0.17490365,0.17489965,0.47523215
Test_734,0.17631304,0.17540038,0.17524993,0.4730367
Test_735,0.17678685,0.17533171,0.17531772,0.47256377
Test_736,0.1749844,0.17493355,0.17490822,0.47517386
Test_737,0.17596675,0.17513025,0.17513841,0.47376457
Test_738,0.39830554,0.18459214,0.18467344,0.23242894
Test_739,0.17562525,0.17517987,0.17507808,0.47411674
Test_740,0.17487781,0.17487775,0.17487775,0.4753667
Test_741,0.17487772,0.17487776,0.17487772,0.47536677
Test_742,0.18234,0.17655754,0.17665674,0.46444568
Test_743,0.17488252,0.17488143,0.17487933,0.4753568
Test_744,0.17497683,0.17490755,0.17490195,0.4752137
Test_745,0.29553124,0.188819,0.19033088,0.32531893
Test_746,0.17566992,0.17506096,0.1750605,0.4742086
Test_747,0.18733166,0.17757103,0.17757134,0.45752594
Test_748,0.17488019,0.17488794,0.1748801,0.47535172
Test_749,0.17493664,0.17489316,0.17489308,0.47527713
Test_750,0.17489012,0.17491205,0.17488648,0.47531134
Test_751,0.17492326,0.17488833,0.17488827,0.47530013
Test_752,0.1748937,0.17489444,0.17488386,0.47532797
Test_753,0.17487772,0.17487772,0.17487772,0.47536686
Test_754,0.36191395,0.18746364,0.1894666,0.2611558
Test_755,0.17524946,0.17496406,0.17496487,0.47482166
Test_756,0.17489575,0.1748853,0.17488271,0.4753363
Test_757,0.17487858,0.1748791,0.17487814,0.47536412
Test_758,0.17487866,0.17487796,0.17487796,0.47536546
Test_759,0.17489122,0.17488255,0.17488116,0.4753451
Test_760,0.25743493,0.1868911,0.18689947,0.3687745
Test_761,0.17487776,0.17487775,0.17487773,0.47536677
Test_762,0.17488787,0.17488377,0.17488077,0.47534764
Test_763,0.1934024,0.17876816,0.17882253,0.44900694
Test_764,0.4715724,0.17547232,0.17550486,0.17745043
Test_765,0.17487928,0.17487964,0.17487837,0.47536266
Test_766,0.1755976,0.17504688,0.1750505,0.47430503
Test_767,0.17489721,0.17489076,0.17488384,0.47532818
Test_768,0.17514084,0.17494829,0.17494032,0.4749706
Test_769,0.1749809,0.1749021,0.17490198,0.47521505
Test_770,0.17694503,0.17535156,0.17535102,0.4723524
Test_771,0.17531976,0.1750789,0.17500061,0.47460073
Test_772,0.17497556,0.17490132,0.17490071,0.47522247
Test_773,0.17488442,0.1748805,0.17487949,0.4753555
Test_774,0.17487828,0.17487894,0.17487806,0.47536477
Test_775,0.17487817,0.17487806,0.17487785,0.47536585
Test_776,0.3693653,0.18748298,0.18761633,0.25553542
Test_777,0.30496916,0.18955413,0.18889397,0.31658274
Test_778,0.17528032,0.17499752,0.17497683,0.47474536
Test_779,0.1748933,0.17492157,0.17488888,0.47529626
Test_780,0.17487845,0.1748788,0.17487806,0.47536477
Test_781,0.4225947,0.18213268,0.18330312,0.21196954
Test_782,0.17488444,0.17487958,0.17487931,0.47535664
Test_783,0.19942015,0.18017152,0.17994347,0.4404648
Test_784,0.17590763,0.17512362,0.17512265,0.47384614
Test_785,0.46934396,0.17581603,0.17886466,0.17597532
Test_786,0.18582271,0.17726399,0.1772698,0.4596435
Test_787,0.17488742,0.17490035,0.17488378,0.47532845
Test_788,0.17715155,0.17547277,0.175414,0.47196174
Test_789,0.17487784,0.17487822,0.17487782,0.47536606
Test_790,0.17487791,0.17487834,0.17487787,0.4753659
Test_791,0.17505936,0.17492262,0.17492503,0.47509295
Test_792,0.17488231,0.17488846,0.17488061,0.47534865
Test_793,0.17488043,0.17488888,0.17488031,0.47535032
Test_794,0.17599626,0.17513773,0.17514057,0.4737254
Test_795,0.17487785,0.17487833,0.17487785,0.47536606
Test_796,0.1748938,0.1748842,0.17488196,0.4753401
Test_797,0.17487781,0.1748781,0.1748778,0.47536626
Test_798,0.1752934,0.17561702,0.17510621,0.47398344
Test_799,0.19084409,0.17827268,0.1782885,0.4525948
Test_800,0.17506912,0.17556758,0.17504382,0.47431952
Test_801,0.17623582,0.17539105,0.17524363,0.4731295
Test_802,0.17487977,0.17487822,0.1748782,0.4753639
Test_803,0.17487781,0.17487803,0.17487781,0.47536638
Test_804,0.17593315,0.17513266,0.17513318,0.47380108
Test_805,0.17546812,0.17503281,0.17501792,0.47448114
Test_806,0.1749002,0.17489557,0.17488535,0.47531888
Test_807,0.17487814,0.17487817,0.17487787,0.47536585
Test_808,0.17542681,0.17551747,0.1751012,0.4739545
Test_809,0.17488098,0.1748808,0.1748789,0.47535926
Test_810,0.17598099,0.1757557,0.17525889,0.47300443
Test_811,0.32089037,0.18878844,0.18939644,0.3009248
Test_812,0.17488588,0.17487963,0.1748796,0.4753549
Test_813,0.18260816,0.17920372,0.17713189,0.46105626
Test_814,0.17488064,0.17488393,0.17487942,0.47535592
Test_815,0.17487845,0.17487969,0.17487824,0.4753637
Test_816,0.17510785,0.17493144,0.17493238,0.4750284
Test_817,0.17488262,0.17488343,0.17487971,0.47535425
Test_818,0.17490412,0.17488402,0.17488386,0.47532797
Test_819,0.17530824,0.17511328,0.17500453,0.47457394
Test_820,0.1753192,0.17539454,0.17506188,0.47422436
Test_821,0.17489187,0.17488989,0.17488267,0.4753355
Test_822,0.17494483,0.17495702,0.17490523,0.47519296
Test_823,0.18306911,0.17774867,0.1771486,0.4620337
Test_824,0.17488031,0.17487848,0.17487834,0.47536293
Test_825,0.17487778,0.17487776,0.17487775,0.4753667
Test_826,0.17487797,0.17487806,0.17487782,0.47536612
Test_827,0.17546752,0.1750137,0.175014,0.47450486
Test_828,0.17488192,0.17487884,0.1748787,0.4753605
Test_829,0.17815477,0.17563279,0.17563662,0.47057584
Test_830,0.17487828,0.17487814,0.1748779,0.47536573
Test_831,0.1749164,0.17490938,0.17489174,0.47528246
Test_832,0.2396077,0.18548883,0.1862519,0.38865158
Test_833,0.17493258,0.17489073,0.1748905,0.47528613
Test_834,0.17719609,0.17540748,0.17540888,0.47198755
Test_835,0.17497897,0.17491229,0.1749053,0.4752035
Test_836,0.1749674,0.17492029,0.17490262,0.47520977
Test_837,0.17488402,0.1748798,0.1748793,0.47535685
Test_838,0.17506053,0.17492162,0.17492169,0.47509614
Test_839,0.17494245,0.17491329,0.17489702,0.47524723
Test_840,0.17490794,0.17488539,0.17488484,0.47532177
Test_841,0.17487776,0.17487775,0.17487773,0.47536677
Test_842,0.36718762,0.1880562,0.18755274,0.25720346
Test_843,0.17491849,0.17492181,0.17489366,0.4752661
Test_844,0.44116214,0.17989473,0.18412767,0.1948154
Test_845,0.17488666,0.17488445,0.17488065,0.47534817
Test_846,0.17582901,0.17509998,0.17511041,0.4739606
Test_847,0.1748973,0.17488405,0.17488258,0.475336
Test_848,0.17500491,0.17494842,0.17491493,0.4751317
Test_849,0.174878,0.17487852,0.17487791,0.47536558
Test_850,0.17495658,0.17489982,0.17489673,0.47524682
Test_851,0.17497866,0.17490178,0.17490156,0.475218
Test_852,0.18794206,0.17791843,0.17780794,0.45633146
Test_853,0.17503372,0.17505911,0.17494318,0.47496393
Test_854,0.17487776,0.17487775,0.17487772,0.4753667
Test_855,0.17487781,0.17487781,0.17487773,0.4753666
Test_856,0.17525813,0.17499985,0.17497243,0.4747696
Test_857,0.17487806,0.1748788,0.174878,0.4753652
Test_858,0.17487873,0.17488077,0.17487848,0.47536203
Test_859,0.17487839,0.1748779,0.17487787,0.47536585
Test_860,0.3234551,0.18878761,0.18922965,0.29852766
Test_861,0.17487814,0.174878,0.17487784,0.47536606
Test_862,0.17626403,0.1752195,0.17522538,0.47329113
Test_863,0.17511992,0.17499387,0.17494689,0.47493938
Test_864,0.25720274,0.1869246,0.18710287,0.36876976
Test_865,0.17504752,0.17492025,0.17491783,0.4751145
Test_866,0.17575568,0.17507988,0.17508017,0.47408435
Test_867,0.26048303,0.1873412,0.18885066,0.36332512
Test_868,0.17728522,0.17543083,0.17543481,0.47184917
Test_869,0.22159529,0.18328974,0.183514,0.411601
Test_870,0.17487891,0.17487803,0.174878,0.4753651
Test_871,0.17495795,0.17494512,0.17490557,0.47519135
Test_872,0.17491874,0.17493665,0.1748966,0.47524798
Test_873,0.17488377,0.17489061,0.17488126,0.47534436
Test_874,0.17487895,0.17487949,0.17487827,0.47536325
Test_875,0.174887,0.17488527,0.17488089,0.4753469
Test_876,0.17566763,0.17506017,0.17506066,0.47421154
Test_877,0.17496243,0.17491286,0.17490032,0.4752244
Test_878,0.4567122,0.17771463,0.17982022,0.18575294
Test_879,0.17504847,0.17491816,0.17491749,0.4751159
Test_880,0.17493467,0.17489873,0.17489353,0.47527298
Test_881,0.1749003,0.17488362,0.17488305,0.4753331
Test_882,0.17498675,0.1749032,0.17490306,0.475207
Test_883,0.17488004,0.17487845,0.1748783,0.47536325
Test_884,0.17491972,0.17490536,0.17489082,0.47528413
Test_885,0.44075677,0.17998876,0.17991713,0.1993373
Test_886,0.19611591,0.17927851,0.17931774,0.4452879
Test_887,0.18461305,0.17754526,0.17713879,0.4607029
Test_888,0.17488419,0.17488803,0.17488086,0.4753469
Test_889,0.18773611,0.17766827,0.17771718,0.45687845
Test_890,0.17514782,0.17503707,0.17495944,0.47485575
Test_891,0.17547783,0.17502074,0.1750237,0.4744778
Test_892,0.17488179,0.17487921,0.17487875,0.47536024
Test_893,0.17487778,0.17487802,0.17487778,0.47536638
Test_894,0.17524269,0.17496271,0.17496434,0.47483027
Test_895,0.3194471,0.18876763,0.18893702,0.3028482
Test_896,0.17492452,0.17496789,0.17490345,0.4752041
Test_897,0.2618687,0.187285,0.18721424,0.36363202
Test_898,0.2010307,0.18018232,0.18043754,0.4383495
Test_899,0.17491505,0.17488675,0.17488647,0.47531182
Test_900,0.1748778,0.17487803,0.17487778,0.47536638
Test_901,0.17488009,0.17488381,0.1748793,0.4753568
Test_902,0.19778232,0.17965367,0.17960598,0.44295803
Test_903,0.17491686,0.17496826,0.17490207,0.47521287
Test_904,0.17495205,0.17493944,0.17490362,0.47520486
Test_905,0.17487918,0.17487806,0.17487806,0.47536477
Test_906,0.1749516,0.17489713,0.17489523,0.47525603
Test_907,0.17488693,0.17489815,0.17488328,0.47533163
Test_908,0.17487785,0.17487833,0.17487785,0.47536606
Test_909,0.27804992,0.18816508,0.1886479,0.34513706
Test_910,0.17513989,0.17494425,0.17494003,0.47497582
Test_911,0.17488183,0.1748791,0.17487876,0.47536033
Test_912,0.17489997,0.17496917,0.17489907,0.47523183
Test_913,0.17488688,0.17487986,0.17487983,0.47535345
Test_914,0.17487775,0.17487781,0.17487775,0.4753667
Test_915,0.17544474,0.17502126,0.17501107,0.47452295
Test_916,0.17487828,0.17487925,0.1748781,0.47536433
Test_917,0.17969292,0.17596565,0.1759707,0.46837074
Test_918,0.17495668,0.17490159,0.1748971,0.4752446
Test_919,0.1748861,0.17488347,0.17488039,0.47535
Test_920,0.17566893,0.17509514,0.17506772,0.47416818
Test_921,0.17488107,0.17488346,0.17487942,0.47535604
Test_922,0.21555139,0.18252285,0.18305303,0.4188727
Test_923,0.22579795,0.18389016,0.18426698,0.40604496
Test_924,0.17974445,0.17607388,0.17599896,0.46818262
Test_925,0.18494692,0.17741989,0.17715187,0.4604813
Test_926,0.17604473,0.17519486,0.1751552,0.47360516
Test_927,0.17495318,0.17489527,0.17489545,0.47525606
Test_928,0.17588624,0.17511286,0.17511299,0.4738879
Test_929,0.17491925,0.17491056,0.17489184,0.47527826
Test_930,0.17630652,0.17521252,0.17520702,0.47327393
Test_931,0.1765138,0.17544492,0.17528902,0.47275227
Test_932,0.17489608,0.17493457,0.17489186,0.4752775
Test_933,0.18047807,0.17616522,0.17618303,0.4671737
Test_934,0.45694295,0.17768739,0.18325472,0.18211491
Test_935,0.17487799,0.1748778,0.17487778,0.47536644
Test_936,0.1782924,0.17580725,0.1759131,0.46998727
Test_937,0.38514555,0.18612865,0.18731801,0.24140781
Test_938,0.1748793,0.17488056,0.17487854,0.47536153
Test_939,0.17491257,0.17488891,0.17488638,0.4753122
Test_940,0.17489147,0.17488109,0.17488094,0.47534657
Test_941,0.17492028,0.17488815,0.17488773,0.47530383
Test_942,0.17519206,0.17504665,0.17496876,0.47479254
Test_943,0.17487818,0.17487864,0.17487797,0.4753652
Test_944,0.21823592,0.18291196,0.18351564,0.41533646
Test_945,0.2120889,0.18199307,0.18218537,0.42373273
Test_946,0.1751048,0.17493246,0.17493226,0.47503048
Test_947,0.17487784,0.17487802,0.17487781,0.47536638
Test_948,0.17490174,0.17489909,0.17488623,0.4753129
Test_949,0.17643549,0.17527208,0.17524374,0.47304866
Test_950,0.17487773,0.17487773,0.17487773,0.4753668
Test_951,0.17503047,0.17519598,0.17496915,0.47480437
Test_952,0.17487773,0.17487772,0.1748777,0.4753668
Test_953,0.17487776,0.17487784,0.17487776,0.4753667
Test_954,0.22866628,0.18444888,0.18610002,0.40078476
Test_955,0.17578295,0.17508622,0.17508733,0.47404343
Test_956,0.17530952,0.17497988,0.17498724,0.47472334
Test_957,0.17487817,0.17487825,0.17487788,0.47536567
Test_958,0.17487785,0.17487775,0.17487773,0.4753666
Test_959,0.17510222,0.17495884,0.17493731,0.47500166
Test_960,0.18583174,0.17951035,0.17799833,0.4566596
Test_961,0.1749354,0.1748946,0.17489171,0.47527826
Test_962,0.17684463,0.17545125,0.17535166,0.47235245
Test_963,0.17527467,0.17497714,0.17497097,0.47477728
Test_964,0.17489196,0.17488109,0.17488104,0.4753459
