image_id,healthy,multiple_diseases,rust,scab
Test_482,0.17489463,0.17488682,0.17488582,0.47533277
Test_483,0.17502715,0.17492719,0.4750793,0.17496635
Test_484,0.47501484,0.1749374,0.17510821,0.17493954
Test_485,0.475318,0.17488582,0.17491056,0.17488556
Test_486,0.17557633,0.17517895,0.17537434,0.47387034
Test_487,0.4751051,0.1749208,0.1749467,0.17502739
Test_488,0.17519158,0.17523928,0.47367665,0.1758925
Test_489,0.1759706,0.1752483,0.4735849,0.1751962
Test_490,0.38534594,0.18612318,0.23921402,0.18931682
Test_491,0.1751152,0.17504014,0.4748827,0.17496192
Test_492,0.18928538,0.17803851,0.17798816,0.4546879
Test_493,0.17496163,0.1749843,0.1749859,0.4750681
Test_494,0.17516287,0.17510362,0.474723,0.17501049
Test_495,0.17489807,0.17490396,0.17489392,0.4753041
Test_496,0.47529814,0.17488964,0.17491947,0.17489271
Test_497,0.2384867,0.18556616,0.18736517,0.38858196
Test_498,0.473986,0.17510766,0.17520493,0.17570136
Test_499,0.17537652,0.17500673,0.474616,0.1750007
Test_500,0.17499445,0.17506573,0.47498095,0.17495884
Test_501,0.47534105,0.17488322,0.17488427,0.17489141
Test_502,0.47533643,0.17488341,0.17489056,0.17488952
Test_503,0.4343848,0.18073207,0.20409155,0.18079157
Test_504,0.4752061,0.17490909,0.17495504,0.17492978
Test_505,0.34951332,0.18887587,0.19205597,0.2695548
Test_506,0.2688627,0.19772947,0.30062526,0.23278253
Test_507,0.17497538,0.17490922,0.47520927,0.17490608
Test_508,0.17557414,0.17516753,0.4739839,0.17527445
Test_509,0.17487869,0.17487815,0.47536492,0.17487824
Test_510,0.17489308,0.1748929,0.47532722,0.17488676
Test_511,0.17488158,0.1748824,0.17488073,0.4753553
Test_512,0.4753469,0.17488125,0.17489004,0.1748818
Test_513,0.38540334,0.2087063,0.20807561,0.19781476
Test_514,0.47523594,0.1749054,0.1749361,0.17492262
Test_515,0.17491184,0.17489934,0.47528118,0.17490774
Test_516,0.17495559,0.17494707,0.47515872,0.17493859
Test_517,0.17488045,0.1748819,0.17488123,0.47535646
Test_518,0.17532755,0.17521766,0.47383478,0.17562005
Test_519,0.17595458,0.17517163,0.17514822,0.47372556
Test_520,0.18694848,0.187353,0.36892292,0.25677556
Test_521,0.47429815,0.17506222,0.17506245,0.1755772
Test_522,0.17688842,0.1754278,0.4721548,0.17552893
Test_523,0.17488638,0.17488424,0.47534385,0.17488556
Test_524,0.175008,0.17528228,0.47459912,0.17511067
Test_525,0.47326437,0.17524393,0.17560367,0.17588805
Test_526,0.17498007,0.17494635,0.47513762,0.17493594
Test_527,0.18637502,0.18542787,0.44564834,0.18254873
Test_528,0.18261118,0.17960599,0.44364247,0.19414042
Test_529,0.28710517,0.18849275,0.1886913,0.3357108
Test_530,0.47526312,0.17489544,0.1749133,0.17492813
Test_531,0.17489077,0.17489955,0.47531468,0.17489499
Test_532,0.17887355,0.1758172,0.46948025,0.17582904
Test_533,0.17513272,0.17494698,0.17493923,0.47498104
Test_534,0.17510517,0.17496,0.17504248,0.47489238
Test_535,0.17489734,0.17488465,0.47533116,0.17488693
Test_536,0.45519522,0.17975707,0.18073146,0.18431628
Test_537,0.17490023,0.1749148,0.47528526,0.17489968
Test_538,0.174897,0.17489284,0.17489438,0.47531584
Test_539,0.17600004,0.17513704,0.47372228,0.17514068
Test_540,0.1749999,0.17492045,0.47515258,0.17492704
Test_541,0.46727663,0.17613995,0.17993163,0.17665176
Test_542,0.4749037,0.17496271,0.17503485,0.1750987
Test_543,0.17566873,0.17634957,0.1758891,0.47209263
Test_544,0.17563877,0.17516461,0.47365338,0.17554323
Test_545,0.17499393,0.17495602,0.47499865,0.17505145
Test_546,0.45814782,0.17814857,0.17780899,0.18589464
Test_547,0.17715363,0.17558633,0.47132275,0.17593724
Test_548,0.17523603,0.17549814,0.47325876,0.17600712
Test_549,0.1893564,0.20912376,0.18504043,0.41647938
Test_550,0.17560321,0.17516673,0.17527033,0.47395974
Test_551,0.4753389,0.17488238,0.17489357,0.17488508
Test_552,0.18871671,0.19196826,0.27445728,0.34485775
Test_553,0.17492245,0.17490305,0.17490678,0.4752677
Test_554,0.38894057,0.18777406,0.18970388,0.2335815
Test_555,0.27464473,0.18811738,0.18877327,0.34846467
Test_556,0.4753361,0.17488305,0.17488877,0.17489207
Test_557,0.20273037,0.20038049,0.23831685,0.35857236
Test_558,0.17507404,0.1751138,0.47453275,0.1752794
Test_559,0.4753215,0.17488496,0.17490853,0.17488497
Test_560,0.17496864,0.17492491,0.47519204,0.17491442
Test_561,0.1830808,0.18361782,0.42042336,0.21287802
Test_562,0.17507458,0.17493047,0.47506353,0.17493147
Test_563,0.45307964,0.17825806,0.18929817,0.17936419
Test_564,0.18016838,0.1798975,0.44333988,0.19659418
Test_565,0.17986755,0.17864574,0.45077854,0.19070818
Test_566,0.17489909,0.17490022,0.47530717,0.1748935
Test_567,0.4636412,0.17676058,0.17711256,0.18248557
Test_568,0.47381252,0.1751283,0.17590043,0.17515874
Test_569,0.17539597,0.17543784,0.1752147,0.4739514
Test_570,0.47409952,0.17514332,0.17537878,0.17537832
Test_571,0.17504421,0.17499109,0.47483155,0.1751331
Test_572,0.42073646,0.18274385,0.18249239,0.21402723
Test_573,0.47355616,0.17517734,0.17517821,0.17608824
Test_574,0.2169759,0.182686,0.18267947,0.4176586
Test_575,0.3935698,0.18522544,0.18519402,0.23601073
Test_576,0.39474002,0.18820587,0.19512531,0.2219288
Test_577,0.17954162,0.17692877,0.17629084,0.46723872
Test_578,0.47265536,0.17531008,0.17610025,0.17593427
Test_579,0.47490394,0.17497553,0.1749698,0.17515078
Test_580,0.17488043,0.1748801,0.47535944,0.17488006
Test_581,0.4753011,0.1748887,0.17490026,0.17490987
Test_582,0.18265736,0.1892693,0.4314962,0.19657712
Test_583,0.37673447,0.18643492,0.18641745,0.25041315
Test_584,0.38171846,0.18600667,0.24620375,0.18607113
Test_585,0.17570463,0.17519191,0.47357675,0.17552672
Test_586,0.4732704,0.17526148,0.17521498,0.17625315
Test_587,0.17603858,0.17561997,0.47306105,0.17528039
Test_588,0.17705306,0.17581734,0.469708,0.17742163
Test_589,0.19717446,0.18914704,0.3376112,0.27606735
Test_590,0.17507684,0.17506202,0.47489953,0.17496164
Test_591,0.17573063,0.1750876,0.47409326,0.1750886
Test_592,0.47517034,0.17492184,0.1749701,0.17493765
Test_593,0.17489019,0.17488301,0.4753431,0.17488363
Test_594,0.19635943,0.18082966,0.43626428,0.18654665
Test_595,0.17489967,0.17489621,0.17489116,0.47531295
Test_596,0.47131443,0.17553517,0.17678173,0.1763687
Test_597,0.26758584,0.18997352,0.19114727,0.35129333
Test_598,0.4040679,0.18422791,0.22746418,0.18424006
Test_599,0.27883512,0.1881856,0.18825361,0.3447256
Test_600,0.1750064,0.17492701,0.47514978,0.17491674
Test_601,0.1748832,0.17489013,0.17488445,0.47534224
Test_602,0.17492236,0.17501687,0.1749242,0.47513655
Test_603,0.27052492,0.18811542,0.18851762,0.352842
Test_604,0.17727363,0.17562488,0.17636353,0.4707379
Test_605,0.47510722,0.17492287,0.17501602,0.17495395
Test_606,0.18518837,0.17751865,0.178656,0.45863697
Test_607,0.4753387,0.17488293,0.17489272,0.17488566
Test_608,0.17540619,0.17506734,0.17501664,0.47450978
Test_609,0.42566407,0.18183817,0.18179631,0.2107015
Test_610,0.17490591,0.17490037,0.17488794,0.47530574
Test_611,0.47528327,0.17489244,0.17490153,0.1749227
Test_612,0.17491639,0.17490652,0.47527832,0.17489879
Test_613,0.47535852,0.17487958,0.17488088,0.17488095
Test_614,0.17535135,0.17606507,0.47318047,0.17540312
Test_615,0.17519538,0.17502153,0.47478792,0.1749951
Test_616,0.40019387,0.18516515,0.18489261,0.22974828
Test_617,0.43724185,0.18254912,0.18099883,0.19921023
Test_618,0.17849427,0.17850679,0.1859406,0.45705837
Test_619,0.45376724,0.18176065,0.18311422,0.1813579
Test_620,0.17524974,0.17577864,0.4735317,0.17543997
Test_621,0.39684856,0.18547238,0.20843083,0.20924821
Test_622,0.38836998,0.18584605,0.24009196,0.18569207
Test_623,0.174955,0.17496093,0.17492366,0.47516045
Test_624,0.21021613,0.249782,0.2748935,0.26510844
Test_625,0.474488,0.17507306,0.17515163,0.1752873
Test_626,0.1772319,0.17546046,0.47180435,0.17550333
Test_627,0.47527954,0.1748947,0.17489353,0.17493227
Test_628,0.22379331,0.18644525,0.20160788,0.3881536
Test_629,0.47504744,0.17495476,0.17495503,0.17504287
Test_630,0.4752594,0.17490435,0.17493464,0.17490165
Test_631,0.47065857,0.17564066,0.1763609,0.17733991
Test_632,0.47078124,0.17559943,0.17573723,0.17788205
Test_633,0.17934144,0.17598301,0.4685689,0.17610666
Test_634,0.18823949,0.17888725,0.18020669,0.45266652
Test_635,0.47522306,0.17490071,0.17491567,0.17496058
Test_636,0.18085346,0.43507454,0.18102452,0.2030474
Test_637,0.17495933,0.17489992,0.4752298,0.17491092
Test_638,0.47445977,0.17503585,0.17502855,0.17547578
Test_639,0.18221787,0.17667922,0.46445367,0.17664924
Test_640,0.23972392,0.19245723,0.30690938,0.26090947
Test_641,0.17498909,0.1749217,0.4751399,0.17494929
Test_642,0.17488204,0.17488363,0.1748816,0.47535276
Test_643,0.4748142,0.1749794,0.17507407,0.17513235
Test_644,0.1968007,0.17979647,0.17982696,0.4435759
Test_645,0.4753507,0.17488036,0.1748861,0.17488284
Test_646,0.17494103,0.17489496,0.4752642,0.17489979
Test_647,0.19014937,0.1973545,0.28513268,0.3273635
Test_648,0.4753172,0.17488702,0.17490064,0.17489515
Test_649,0.1779689,0.17613682,0.46935704,0.17653717
Test_650,0.17490485,0.17488825,0.4753136,0.1748934
Test_651,0.17619371,0.17526506,0.17531967,0.47322148
Test_652,0.27170274,0.18819022,0.34984708,0.19025998
Test_653,0.47531703,0.1748875,0.17489648,0.17489891
Test_654,0.24775103,0.19085933,0.34276024,0.21862938
Test_655,0.17489849,0.17489633,0.17489664,0.47530857
Test_656,0.181996,0.180275,0.17769234,0.46003672
Test_657,0.17488427,0.17488325,0.47535005,0.17488241
Test_658,0.4751206,0.17492548,0.1749893,0.17496452
Test_659,0.45724747,0.17767611,0.18660282,0.17847362
Test_660,0.17500517,0.17496651,0.47510216,0.17492615
Test_661,0.17547596,0.17642057,0.17554922,0.4725543
Test_662,0.1748818,0.17488268,0.17488088,0.47535464
Test_663,0.17494631,0.17490454,0.47523043,0.17491871
Test_664,0.17629388,0.17537384,0.47260898,0.17572328
Test_665,0.17505291,0.17536147,0.17501123,0.47457442
Test_666,0.18654405,0.17754474,0.45837545,0.1775358
Test_667,0.3066791,0.18899913,0.18906938,0.31525242
Test_668,0.17497675,0.17493826,0.47503614,0.17504877
Test_669,0.1749399,0.17490041,0.47526,0.1748997
Test_670,0.17530635,0.1759273,0.47309205,0.17567427
Test_671,0.17523819,0.17516539,0.47440803,0.17518845
Test_672,0.47535345,0.17487992,0.17488615,0.17488049
Test_673,0.36268356,0.1879165,0.26154897,0.187851
Test_674,0.17488623,0.17489181,0.47532463,0.17489734
Test_675,0.47531036,0.1748887,0.17490874,0.17489222
Test_676,0.47527626,0.17489602,0.17492022,0.17490749
Test_677,0.17504136,0.17500493,0.17507651,0.47487727
Test_678,0.42351195,0.1822219,0.18234068,0.21192554
Test_679,0.4745711,0.17500706,0.17506397,0.17535792
Test_680,0.17509042,0.17493527,0.17493881,0.4750355
Test_681,0.4750355,0.17493361,0.17506166,0.1749693
Test_682,0.47535518,0.1748799,0.17488505,0.17487991
Test_683,0.1767615,0.17985,0.17742509,0.46596336
Test_684,0.17837304,0.17940678,0.17750545,0.46471477
Test_685,0.47535625,0.17487994,0.17488328,0.17488047
Test_686,0.17784537,0.1756106,0.17558245,0.4709615
Test_687,0.47532582,0.17488475,0.1749043,0.17488506
Test_688,0.3236568,0.19402486,0.20358813,0.27873024
Test_689,0.31013408,0.1890201,0.18934445,0.31150138
Test_690,0.17771204,0.17583978,0.17597994,0.47046825
Test_691,0.47529113,0.17489012,0.1749287,0.1748901
Test_692,0.17725518,0.17889549,0.46769106,0.17615837
Test_693,0.4750922,0.1749408,0.17499836,0.17496857
Test_694,0.17672403,0.17567794,0.1755364,0.4720617
Test_695,0.47520292,0.17490555,0.17496291,0.17492862
Test_696,0.17489193,0.174885,0.4753331,0.17489003
Test_697,0.19315861,0.17945273,0.44708282,0.18030573
Test_698,0.47494867,0.1749447,0.17494658,0.17516011
Test_699,0.17491838,0.1749028,0.17490615,0.47527266
Test_700,0.17921591,0.17588368,0.46900865,0.17589171
Test_701,0.38470355,0.18632288,0.18973103,0.2392425
Test_702,0.1753724,0.17501293,0.17504238,0.47457227
Test_703,0.17498328,0.17497478,0.47507885,0.174963
Test_704,0.17505257,0.17503394,0.47495335,0.1749601
Test_705,0.19218613,0.17859152,0.4506405,0.17858174
Test_706,0.4056349,0.18404663,0.18411851,0.22619995
Test_707,0.23267826,0.18826407,0.38238713,0.1966705
Test_708,0.2488481,0.18736179,0.18654023,0.37724987
Test_709,0.17537528,0.17503223,0.47456047,0.17503203
Test_710,0.17521912,0.17526752,0.47364092,0.17587246
Test_711,0.4753595,0.17487906,0.17488223,0.17487925
Test_712,0.21568933,0.18345675,0.1835627,0.41729125
Test_713,0.23679262,0.18688254,0.18598315,0.3903417
Test_714,0.17940037,0.17910196,0.1779363,0.46356145
Test_715,0.17716636,0.17554991,0.471817,0.17546673
Test_716,0.2444683,0.18626612,0.18791896,0.38134667
Test_717,0.47468185,0.17499617,0.17522402,0.17509794
Test_718,0.47351372,0.1752034,0.17556244,0.17572047
Test_719,0.17589442,0.17525354,0.4734375,0.17541449
Test_720,0.36487147,0.18740538,0.18734774,0.2603755
Test_721,0.1753,0.17510474,0.47407535,0.17551994
Test_722,0.17493849,0.17496657,0.47516713,0.17492779
Test_723,0.47530723,0.17488854,0.17491616,0.17488801
Test_724,0.44270426,0.18063904,0.19256565,0.18409109
Test_725,0.2816727,0.19159465,0.18897863,0.33775404
Test_726,0.43163344,0.18105923,0.18106382,0.20624349
Test_727,0.17594391,0.17579488,0.47298038,0.1752809
Test_728,0.18572865,0.18179512,0.43996045,0.19251578
Test_729,0.17747405,0.17552675,0.47145954,0.17553967
Test_730,0.1881313,0.18171795,0.19655596,0.43359482
Test_731,0.1751934,0.17504023,0.474795,0.17497128
Test_732,0.18003847,0.18932064,0.45176464,0.1788763
Test_733,0.18734977,0.17930491,0.17849739,0.45484796
Test_734,0.4498847,0.17866692,0.1787702,0.1926782
Test_735,0.4753553,0.17488001,0.17488252,0.17488219
Test_736,0.47532997,0.17488453,0.17489201,0.17489357
Test_737,0.47450817,0.1750234,0.17505725,0.17541115
Test_738,0.4739462,0.17520693,0.17519553,0.17565136
Test_739,0.17503527,0.1749241,0.4751159,0.1749248
Test_740,0.17526904,0.17497765,0.17497407,0.47477928
Test_741,0.1750893,0.1749639,0.17494892,0.47499782
Test_742,0.18775427,0.1778024,0.17781356,0.45662978
Test_743,0.17502198,0.17498489,0.47504416,0.17494904
Test_744,0.47012997,0.17570722,0.17609717,0.17806566
Test_745,0.46519276,0.17646798,0.17645434,0.18188493
Test_746,0.20984235,0.18165356,0.4268046,0.18169948
Test_747,0.47531295,0.17488684,0.1748982,0.17490196
Test_748,0.1875255,0.20714742,0.37785286,0.22747423
Test_749,0.17530754,0.17536698,0.1750656,0.47425985
Test_750,0.17770284,0.17570938,0.17562747,0.47096023
Test_751,0.17957425,0.17621684,0.46715912,0.17704986
Test_752,0.41345477,0.18451785,0.18559028,0.21643709
Test_753,0.17491363,0.17492613,0.47517252,0.17498766
Test_754,0.4651956,0.17659853,0.17734602,0.18085992
Test_755,0.47342354,0.1752712,0.17538996,0.17591527
Test_756,0.47484398,0.17497168,0.17506574,0.1751186
Test_757,0.17925443,0.17593448,0.17592381,0.4688872
Test_758,0.47435588,0.17505537,0.1752723,0.17531642
Test_759,0.17513295,0.17499986,0.17514142,0.47472578
Test_760,0.47533956,0.17488235,0.17489499,0.17488317
Test_761,0.17489523,0.17491128,0.17489263,0.47530088
Test_762,0.19219045,0.1787784,0.44956514,0.17946602
Test_763,0.17612836,0.17611857,0.46814847,0.17960463
Test_764,0.475361,0.17487895,0.17488019,0.17487982
Test_765,0.20274864,0.18063428,0.18060258,0.43601447
Test_766,0.17494571,0.17507033,0.17493495,0.47504893
Test_767,0.47532824,0.17488784,0.17489105,0.1748929
Test_768,0.40181923,0.18476215,0.18647149,0.22694717
Test_769,0.17505242,0.17501421,0.47490555,0.17502777
Test_770,0.17845036,0.17581819,0.17631356,0.46941787
Test_771,0.17489775,0.17489031,0.47531608,0.1748959
Test_772,0.17570126,0.17572768,0.47084984,0.17772119
Test_773,0.17529155,0.17500995,0.47466284,0.17503572
Test_774,0.17494829,0.17492297,0.17492159,0.47520718
Test_775,0.17509544,0.17501567,0.47491404,0.17497481
Test_776,0.4752117,0.17492107,0.17493448,0.17493267
Test_777,0.4753032,0.17488925,0.17491475,0.17489278
Test_778,0.47423133,0.17506433,0.1755854,0.17511892
Test_779,0.47184822,0.1755057,0.17676537,0.17588077
Test_780,0.47317836,0.17523897,0.17523909,0.17634368
Test_781,0.47529322,0.17489344,0.17489384,0.17491956
Test_782,0.24982917,0.18670702,0.37657467,0.18688914
Test_783,0.17491269,0.17490602,0.47527114,0.17491014
Test_784,0.17487906,0.1748784,0.47536364,0.17487894
Test_785,0.47531337,0.17488809,0.1749057,0.17489277
Test_786,0.18934219,0.1933689,0.42674896,0.1905399
Test_787,0.1755741,0.17538126,0.47269458,0.17635007
Test_788,0.4743888,0.17505439,0.1752221,0.17533472
Test_789,0.17626786,0.17546122,0.4720416,0.17622927
Test_790,0.17536737,0.17525762,0.17611702,0.47325802
Test_791,0.17491256,0.17491515,0.17500736,0.47516498
Test_792,0.17488468,0.17487997,0.4753548,0.17488053
Test_793,0.17491688,0.17493293,0.47524843,0.1749018
Test_794,0.23968586,0.18664913,0.18670645,0.3869586
Test_795,0.17825775,0.17573865,0.17594907,0.47005457
Test_796,0.17991935,0.17602338,0.46801734,0.17604001
Test_797,0.47534198,0.17488272,0.1748916,0.17488371
Test_798,0.17491786,0.17493783,0.47521913,0.17492521
Test_799,0.1750792,0.17492595,0.47506922,0.17492563
Test_800,0.17779906,0.17579302,0.47057372,0.17583422
Test_801,0.17598459,0.17515022,0.47369704,0.1751682
Test_802,0.24870521,0.1880948,0.37494278,0.18825719
Test_803,0.4706557,0.17571455,0.17573522,0.17789455
Test_804,0.25337008,0.18815583,0.18882045,0.3696536
Test_805,0.1748812,0.17487983,0.47535738,0.17488152
Test_806,0.46824697,0.17671995,0.17640291,0.17863017
Test_807,0.18148081,0.1790737,0.17691056,0.4625349
Test_808,0.4752636,0.17489702,0.17493744,0.17490189
Test_809,0.46742192,0.1763019,0.1763633,0.1799129
Test_810,0.1758846,0.17547648,0.47314814,0.17549075
Test_811,0.47521982,0.17491542,0.17491837,0.1749464
Test_812,0.17569013,0.17545725,0.47271955,0.17613302
Test_813,0.4753554,0.17487982,0.17488469,0.17488013
Test_814,0.17490652,0.17489658,0.17490275,0.47529408
Test_815,0.33163878,0.18894592,0.18898816,0.29042712
Test_816,0.177624,0.17937675,0.18158829,0.46141094
Test_817,0.17535564,0.1753467,0.47397882,0.17531884
Test_818,0.39906833,0.18484087,0.18869756,0.22739328
Test_819,0.4734343,0.17519617,0.17610143,0.17526816
Test_820,0.4736508,0.17516777,0.17528845,0.17589305
Test_821,0.17496951,0.17496072,0.17492001,0.4751497
Test_822,0.18930423,0.18740015,0.21002749,0.4132681
Test_823,0.4752148,0.17490472,0.17492749,0.17495301
Test_824,0.4743003,0.1750652,0.17508933,0.17554516
Test_825,0.17554097,0.17582124,0.4733423,0.17529555
Test_826,0.17494312,0.17490561,0.4752088,0.1749425
Test_827,0.40523815,0.18459071,0.21334377,0.19682732
Test_828,0.17580938,0.17550272,0.4735134,0.17517446
Test_829,0.174941,0.1750955,0.17494205,0.4750215
Test_830,0.19177976,0.17847292,0.45121846,0.17852879
Test_831,0.17529717,0.17499197,0.474702,0.1750089
Test_832,0.47534403,0.17488195,0.17489205,0.17488195
Test_833,0.17904346,0.17583936,0.4692645,0.17585269
Test_834,0.17499468,0.17491736,0.4751556,0.17493242
Test_835,0.17493999,0.17491168,0.47523874,0.17490962
Test_836,0.47165963,0.17550218,0.17598543,0.17685275
Test_837,0.29025143,0.19019952,0.19354002,0.326009
Test_838,0.2729089,0.18962815,0.18919142,0.34827155
Test_839,0.17502165,0.17493771,0.4751051,0.17493549
Test_840,0.3685629,0.18691123,0.25757864,0.18694723
Test_841,0.17488568,0.17488995,0.17488417,0.4753402
Test_842,0.47532502,0.17488573,0.1748919,0.17489733
Test_843,0.17496914,0.17491537,0.47520912,0.17490643
Test_844,0.4044697,0.18420179,0.22708103,0.18424745
Test_845,0.1758,0.17593616,0.46959728,0.17866659
Test_846,0.46631932,0.17638113,0.1789308,0.17836879
Test_847,0.19915672,0.22301026,0.38281533,0.19501768
Test_848,0.18734027,0.17793941,0.4568443,0.17787598
Test_849,0.17674394,0.175548,0.17559902,0.47210908
Test_850,0.17598058,0.17589515,0.46889195,0.17923233
Test_851,0.30839503,0.18885128,0.18885006,0.31390366
Test_852,0.43814155,0.18045616,0.20062436,0.1807779
Test_853,0.17535914,0.17507014,0.4744146,0.17515606
Test_854,0.17513262,0.17499067,0.17502466,0.47485206
Test_855,0.17494589,0.17497751,0.17493248,0.47514415
Test_856,0.47499892,0.17493737,0.17512594,0.17493775
Test_857,0.17489338,0.17488796,0.47532037,0.17489837
Test_858,0.17489444,0.17489207,0.47532925,0.17488426
Test_859,0.17497875,0.17491797,0.17490633,0.47519705
Test_860,0.4753201,0.17488837,0.17489605,0.1748955
Test_861,0.1757141,0.1757809,0.47085693,0.17764802
Test_862,0.2878848,0.1889276,0.33201146,0.19117618
Test_863,0.18656775,0.1774792,0.17757072,0.45838237
Test_864,0.17516263,0.17508535,0.47475004,0.175002
Test_865,0.1751788,0.17498676,0.47486472,0.17496969
Test_866,0.17674384,0.1754459,0.47240064,0.17540966
Test_867,0.4750442,0.1749522,0.1749938,0.17500988
Test_868,0.40533516,0.18397354,0.22649224,0.18419905
Test_869,0.19535606,0.17923018,0.17938979,0.446024
Test_870,0.17494956,0.17498823,0.17491816,0.47514403
Test_871,0.47332093,0.17522457,0.17531043,0.17614406
Test_872,0.44277686,0.18002822,0.18064913,0.19654582
Test_873,0.21275888,0.18218775,0.1823265,0.4227269
Test_874,0.47481287,0.1749902,0.17500813,0.17518881
Test_875,0.18717931,0.19832112,0.18444644,0.43005314
Test_876,0.21834436,0.18669449,0.19343708,0.40152407
Test_877,0.47490737,0.17497385,0.1750814,0.17503735
Test_878,0.4747817,0.1749912,0.17512184,0.17510517
Test_879,0.42508817,0.18198808,0.20733762,0.1855861
Test_880,0.17488104,0.17487901,0.4753596,0.17488037
Test_881,0.17506753,0.1750415,0.47438076,0.17551027
Test_882,0.1884869,0.26530647,0.3559808,0.19022582
Test_883,0.17594078,0.17714235,0.17560266,0.47131422
Test_884,0.29914135,0.19876441,0.31067693,0.1914173
Test_885,0.47529706,0.17489344,0.17490216,0.1749073
Test_886,0.47104952,0.17572443,0.17676458,0.17646153
Test_887,0.47533125,0.17489107,0.17489049,0.17488724
Test_888,0.3986875,0.18546562,0.23087016,0.18497671
Test_889,0.17584847,0.17527455,0.47370997,0.17516702
Test_890,0.46805725,0.1760738,0.17964387,0.17622508
Test_891,0.3224116,0.19090459,0.18971401,0.29696986
Test_892,0.17615947,0.17519501,0.47344968,0.17519586
Test_893,0.186612,0.18645743,0.38448924,0.24244131
Test_894,0.21728303,0.18577905,0.3991006,0.19783731
Test_895,0.47534952,0.1748806,0.17488906,0.17488083
Test_896,0.17734312,0.17548823,0.17545424,0.47171438
Test_897,0.47534445,0.17488144,0.17489202,0.17488211
Test_898,0.17959432,0.17608717,0.17608114,0.4682373
Test_899,0.17493314,0.17489776,0.47525224,0.17491686
Test_900,0.174878,0.17487872,0.174878,0.4753653
Test_901,0.18385275,0.20086028,0.41173875,0.20354827
Test_902,0.4753499,0.17488112,0.17488784,0.17488119
Test_903,0.17487879,0.17487837,0.4753644,0.17487845
Test_904,0.42093128,0.18244223,0.18285522,0.21377125
Test_905,0.17521559,0.17509803,0.47430524,0.17538121
Test_906,0.17680989,0.1753819,0.4721886,0.17561953
Test_907,0.4749661,0.17494562,0.17512694,0.17496142
Test_908,0.17487931,0.1748804,0.1748802,0.47536004
Test_909,0.47526565,0.17489736,0.17491324,0.1749238
Test_910,0.3059902,0.19355065,0.31007534,0.19038388
Test_911,0.40030396,0.19780241,0.18719202,0.21470165
Test_912,0.17491004,0.17491807,0.47525683,0.17491508
Test_913,0.1751721,0.17508456,0.47472388,0.1750195
Test_914,0.17495632,0.17498244,0.17503881,0.47502246
Test_915,0.17543349,0.17501636,0.4745202,0.1750299
Test_916,0.17711367,0.1755004,0.17589231,0.47149363
Test_917,0.17515628,0.1750371,0.47482124,0.17498532
Test_918,0.18060449,0.17621382,0.46693984,0.17624189
Test_919,0.4082728,0.18382181,0.18409932,0.2238061
Test_920,0.17496353,0.17490257,0.47522208,0.1749118
Test_921,0.47442058,0.17504048,0.17541556,0.17512333
Test_922,0.47506014,0.17493586,0.17493556,0.17506851
Test_923,0.3788245,0.18786608,0.24324077,0.19006869
Test_924,0.17495468,0.17490643,0.17490809,0.4752308
Test_925,0.47535518,0.17487991,0.1748847,0.1748803
Test_926,0.20988199,0.18162008,0.42689803,0.18159986
Test_927,0.37894663,0.18690942,0.19193755,0.24220641
Test_928,0.18183775,0.17647643,0.46520075,0.1764851
Test_929,0.4751746,0.17491305,0.17497124,0.17494111
Test_930,0.47377008,0.1751399,0.17578112,0.17530891
Test_931,0.4752928,0.17489079,0.17491688,0.17489949
Test_932,0.45411626,0.17822531,0.17834736,0.18931103
Test_933,0.47527805,0.17489618,0.1749172,0.17490853
Test_934,0.28265506,0.18875061,0.34008476,0.18850961
Test_935,0.1761229,0.17627077,0.47013423,0.17747213
Test_936,0.36754084,0.18717659,0.1871195,0.258163
Test_937,0.38499695,0.18594398,0.24308679,0.1859723
Test_938,0.1749115,0.17489518,0.17488958,0.47530374
Test_939,0.473698,0.17516918,0.17531417,0.17581859
Test_940,0.17491968,0.17496076,0.17490403,0.47521558
Test_941,0.4671237,0.17617542,0.17663586,0.18006507
Test_942,0.464335,0.17664061,0.18113433,0.17789005
Test_943,0.1748875,0.17488056,0.47535086,0.17488109
Test_944,0.17964959,0.17709687,0.46256688,0.18068668
Test_945,0.47523507,0.17490199,0.17490427,0.17495865
Test_946,0.17690516,0.17545554,0.4721161,0.17552318
Test_947,0.17523515,0.17496876,0.17496787,0.47482824
Test_948,0.47505012,0.1749336,0.17493764,0.17507865
Test_949,0.47510844,0.17492059,0.17504923,0.1749217
Test_950,0.18157521,0.17644344,0.17646049,0.46552083
Test_951,0.17613436,0.17521441,0.4734445,0.17520675
Test_952,0.18155977,0.18269688,0.18363665,0.45210677
Test_953,0.17488071,0.17488149,0.1748829,0.4753549
Test_954,0.43096218,0.18130352,0.18134409,0.20639028
Test_955,0.47532308,0.17488815,0.17489319,0.17489557
Test_956,0.17489277,0.17488737,0.17488275,0.47533718
Test_957,0.47248563,0.17539328,0.17651322,0.17560782
Test_958,0.17493367,0.17495753,0.17490815,0.47520062
Test_959,0.17489763,0.17488497,0.47533342,0.17488405
Test_960,0.17528532,0.17503431,0.4746629,0.17501749
Test_961,0.27657917,0.18829925,0.18808465,0.34703693
Test_962,0.47480324,0.17497379,0.17506602,0.17515692
Test_963,0.47535473,0.17488006,0.17488258,0.17488262
Test_964,0.17820066,0.1756597,0.4704523,0.17568731
