image_id,healthy,multiple_diseases,rust,scab
Test_482,0.17487903,0.17487903,0.17487821,0.47536373
Test_483,0.17490533,0.17488433,0.17488451,0.47532588
Test_484,0.4648281,0.17669575,0.17677005,0.1817061
Test_485,0.47399318,0.17511016,0.17517726,0.17571938
Test_486,0.20182651,0.18207295,0.183233,0.43286753
Test_487,0.47513133,0.17491704,0.17497326,0.17497833
Test_488,0.24456204,0.1863065,0.18617171,0.38295972
Test_489,0.38991028,0.19045958,0.23030631,0.18932375
Test_490,0.42635846,0.18232791,0.18523511,0.20607845
Test_491,0.4621985,0.17799954,0.17814259,0.18165936
Test_492,0.1752249,0.17504355,0.17498867,0.4747429
Test_493,0.17897713,0.17847036,0.17668897,0.46586347
Test_494,0.24967545,0.21533227,0.20671037,0.32828194
Test_495,0.40012658,0.19014578,0.19312797,0.21659972
Test_496,0.47363296,0.17522281,0.17543371,0.17571059
Test_497,0.4601487,0.17725947,0.1779235,0.18466827
Test_498,0.46193996,0.17695436,0.17711987,0.18398578
Test_499,0.39674154,0.19620427,0.19383043,0.2132237
Test_500,0.4463062,0.17965372,0.18858379,0.18545629
Test_501,0.4737072,0.17516476,0.17519368,0.17593436
Test_502,0.46390948,0.17667837,0.1769307,0.18248144
Test_503,0.33961535,0.18889806,0.19076003,0.28072658
Test_504,0.4574385,0.17808165,0.17834972,0.18613018
Test_505,0.47196853,0.17546296,0.17554125,0.17702726
Test_506,0.17489311,0.17493361,0.17489392,0.47527945
Test_507,0.29301253,0.20476598,0.29045838,0.21176308
Test_508,0.3238912,0.20344867,0.2359857,0.23667443
Test_509,0.20556128,0.21741898,0.3804735,0.19654626
Test_510,0.23611535,0.21014747,0.32155514,0.2321821
Test_511,0.17488061,0.17488141,0.174879,0.475359
Test_512,0.25766057,0.18700106,0.18724991,0.3680884
Test_513,0.46308628,0.17738667,0.1805854,0.17894167
Test_514,0.47522274,0.17491634,0.17491044,0.17495051
Test_515,0.39618197,0.1920041,0.22578669,0.18602723
Test_516,0.17498624,0.17518431,0.17496717,0.47486225
Test_517,0.17487837,0.17487963,0.17487822,0.4753638
Test_518,0.22332914,0.19641754,0.20778082,0.3724725
Test_519,0.30325687,0.18921182,0.19034573,0.31718558
Test_520,0.17622496,0.17953575,0.17682034,0.467419
Test_521,0.39327207,0.1850677,0.18505591,0.23660429
Test_522,0.4570231,0.17851563,0.1847975,0.17966373
Test_523,0.19037795,0.17940092,0.18248908,0.4477321
Test_524,0.17489249,0.17492887,0.174901,0.47527766
Test_525,0.33652115,0.18934967,0.19119997,0.28292924
Test_526,0.33831453,0.19629848,0.24922213,0.21616487
Test_527,0.18489079,0.1777783,0.17754675,0.45978418
Test_528,0.24056333,0.19018255,0.1953909,0.37386313
Test_529,0.3448971,0.18832664,0.18839644,0.27837983
Test_530,0.45503032,0.17801502,0.17818753,0.18876718
Test_531,0.23604293,0.19880138,0.2131756,0.35198012
Test_532,0.1783292,0.17705294,0.17635626,0.46826157
Test_533,0.19205382,0.18297596,0.17961341,0.44535685
Test_534,0.40833127,0.18394484,0.18593045,0.2217935
Test_535,0.18098277,0.1830311,0.45619637,0.17978981
Test_536,0.46892065,0.17611411,0.17837685,0.1765884
Test_537,0.18599397,0.17876047,0.18046509,0.4547805
Test_538,0.17725867,0.1755195,0.17549536,0.47172657
Test_539,0.35772595,0.18956742,0.19727835,0.25542834
Test_540,0.19620308,0.18894413,0.2282796,0.3865732
Test_541,0.37411955,0.18715262,0.18873215,0.2499957
Test_542,0.472514,0.17553718,0.1759203,0.17602855
Test_543,0.19712232,0.17999859,0.18031682,0.44256225
Test_544,0.21968853,0.18377912,0.18667157,0.40986073
Test_545,0.30700752,0.19189806,0.19459601,0.30649838
Test_546,0.381912,0.191036,0.20725329,0.21979873
Test_547,0.47376093,0.175199,0.17562029,0.1754198
Test_548,0.35287145,0.1972359,0.21551228,0.23438045
Test_549,0.3864281,0.19575167,0.19619474,0.2216255
Test_550,0.2284748,0.18451847,0.18521217,0.40179458
Test_551,0.4703679,0.17567854,0.17605774,0.17789583
Test_552,0.18628593,0.18677735,0.17917536,0.44776133
Test_553,0.17487858,0.17487796,0.17487793,0.47536552
Test_554,0.29309487,0.19910558,0.19251111,0.31528848
Test_555,0.19181779,0.17899987,0.18020923,0.4489732
Test_556,0.3848974,0.18596734,0.18583336,0.24330193
Test_557,0.193269,0.38535228,0.1985078,0.22287093
Test_558,0.21570767,0.19590773,0.2183863,0.36999834
Test_559,0.47535726,0.17487924,0.17488413,0.17487937
Test_560,0.2930505,0.21275157,0.20726475,0.28693315
Test_561,0.18128662,0.17867441,0.17820086,0.46183807
Test_562,0.4683052,0.176259,0.17644784,0.17898792
Test_563,0.35105222,0.1900231,0.1936114,0.26531324
Test_564,0.21138251,0.19055325,0.18517174,0.4128925
Test_565,0.193416,0.19657396,0.2248932,0.38511688
Test_566,0.21631147,0.2262421,0.30485344,0.25259298
Test_567,0.46909267,0.17609255,0.1762649,0.1785498
Test_568,0.4724748,0.17533211,0.1753792,0.17681389
Test_569,0.1748895,0.1748868,0.17488259,0.4753411
Test_570,0.43349686,0.18380886,0.18620051,0.19649373
Test_571,0.20792219,0.19387652,0.19845113,0.3997502
Test_572,0.4644237,0.17656778,0.17688479,0.1821238
Test_573,0.46799216,0.17614919,0.17757295,0.17828569
Test_574,0.28841934,0.18857685,0.18873797,0.33426586
Test_575,0.25900647,0.18811171,0.18770061,0.3651812
Test_576,0.17488968,0.17489037,0.17488442,0.4753355
Test_577,0.46711868,0.17677595,0.17772263,0.17838272
Test_578,0.19692302,0.18075904,0.18288702,0.43943092
Test_579,0.2800892,0.20625202,0.20549573,0.30816302
Test_580,0.18867289,0.27572304,0.34547457,0.19012953
Test_581,0.42441472,0.18198757,0.18196097,0.21163668
Test_582,0.22150126,0.18790226,0.190618,0.3999785
Test_583,0.24892703,0.18634512,0.1863078,0.3784201
Test_584,0.28554207,0.18890865,0.18994115,0.33560807
Test_585,0.17980576,0.17680465,0.17832921,0.46506035
Test_586,0.25462088,0.18676981,0.18682423,0.37178507
Test_587,0.403933,0.1907043,0.21289477,0.19246794
Test_588,0.3885939,0.18940401,0.19537598,0.22662608
Test_589,0.17548381,0.17584953,0.17519552,0.4734711
Test_590,0.18907547,0.18270572,0.18798289,0.44023594
Test_591,0.32373372,0.19097127,0.19612978,0.2891652
Test_592,0.47472042,0.17499939,0.1751202,0.17515999
Test_593,0.31170145,0.19456632,0.20031537,0.29341692
Test_594,0.35099825,0.19110255,0.2219808,0.2359184
Test_595,0.1748801,0.17487851,0.17487836,0.4753631
Test_596,0.46735176,0.17612953,0.17621459,0.18030408
Test_597,0.21627471,0.18294547,0.18317935,0.4176005
Test_598,0.2648753,0.18863991,0.19139574,0.35508898
Test_599,0.18596232,0.17917538,0.17817938,0.45668295
Test_600,0.21834484,0.20748848,0.34680128,0.22736542
Test_601,0.17491712,0.17500581,0.17491153,0.47516558
Test_602,0.1784971,0.17653693,0.17646267,0.46850327
Test_603,0.4510416,0.17863429,0.17890361,0.19142054
Test_604,0.18237932,0.17681693,0.17698161,0.46382213
Test_605,0.46078178,0.17724271,0.18456914,0.17740639
Test_606,0.19047675,0.17838354,0.17829518,0.45284453
Test_607,0.45923394,0.18076365,0.18181543,0.17818694
Test_608,0.17579928,0.17705539,0.17548026,0.47166514
Test_609,0.17488438,0.17488185,0.17488006,0.47535378
Test_610,0.17487782,0.17487808,0.17487781,0.47536632
Test_611,0.47322038,0.17526223,0.17584139,0.17567602
Test_612,0.33834547,0.19483106,0.21325637,0.2535671
Test_613,0.47457883,0.17500919,0.17526318,0.17514874
Test_614,0.18291083,0.18502524,0.1830229,0.44904098
Test_615,0.19646606,0.21595246,0.20255268,0.38502878
Test_616,0.43714702,0.18303624,0.18161488,0.19820188
Test_617,0.37533468,0.1881827,0.18824093,0.24824165
Test_618,0.25200328,0.20899735,0.19171944,0.34727997
Test_619,0.3865252,0.1874406,0.18818402,0.2378501
Test_620,0.17730592,0.17829195,0.17870753,0.46569464
Test_621,0.17609976,0.17531066,0.17522462,0.47336495
Test_622,0.46455947,0.17699973,0.18141226,0.1770285
Test_623,0.17501403,0.17524016,0.17497203,0.47477373
Test_624,0.17706954,0.17552361,0.17547543,0.47193146
Test_625,0.17622323,0.17565742,0.17534733,0.47277194
Test_626,0.45711455,0.17780171,0.18694472,0.17813902
Test_627,0.22535037,0.18427593,0.18418576,0.40618798
Test_628,0.45411128,0.17864427,0.18050192,0.18674251
Test_629,0.40001145,0.18453205,0.18516773,0.23028877
Test_630,0.4752689,0.17489977,0.17490478,0.17492661
Test_631,0.45818776,0.17750345,0.17759334,0.18671541
Test_632,0.3804457,0.18649964,0.1876978,0.24535681
Test_633,0.45284238,0.17965436,0.17997627,0.187527
Test_634,0.460614,0.17715357,0.1790103,0.18322212
Test_635,0.44799462,0.17940706,0.17989114,0.19270724
Test_636,0.17493568,0.17497613,0.17500454,0.47508365
Test_637,0.24416766,0.20601349,0.3484448,0.20137408
Test_638,0.30723763,0.18931612,0.18989973,0.3135466
Test_639,0.38628033,0.19040139,0.21440853,0.20890972
Test_640,0.28491318,0.19296418,0.19139867,0.33072394
Test_641,0.17658259,0.17677101,0.1811298,0.46551663
Test_642,0.17495036,0.17489655,0.17489552,0.47525758
Test_643,0.47072318,0.17579977,0.17634058,0.17713644
Test_644,0.17759947,0.17595011,0.17568475,0.4707656
Test_645,0.4717753,0.17545822,0.17565481,0.17711164
Test_646,0.4486405,0.17897196,0.18336679,0.18902083
Test_647,0.21085602,0.23783955,0.22722016,0.32408422
Test_648,0.4708299,0.17560624,0.17560029,0.17796355
Test_649,0.3177126,0.20747899,0.27957675,0.19523159
Test_650,0.3710935,0.1903071,0.23555705,0.20304233
Test_651,0.17814548,0.17563437,0.17563808,0.4705821
Test_652,0.45027378,0.17873268,0.18101704,0.18997645
Test_653,0.450274,0.17873037,0.17864233,0.19235335
Test_654,0.20611867,0.18174407,0.18269558,0.42944166
Test_655,0.17487796,0.17487834,0.17487791,0.47536585
Test_656,0.18081191,0.17622629,0.17624788,0.46671388
Test_657,0.19962597,0.22315507,0.20485589,0.37236303
Test_658,0.1919441,0.17856681,0.17851897,0.45097008
Test_659,0.37655035,0.18661101,0.18715277,0.24968594
Test_660,0.17529391,0.17627789,0.17525491,0.47317332
Test_661,0.20170192,0.18077229,0.18064967,0.43687612
Test_662,0.2031639,0.24300404,0.19556649,0.3582656
Test_663,0.27690455,0.18891719,0.19146378,0.34271446
Test_664,0.47289166,0.17542204,0.17609622,0.17559013
Test_665,0.17492561,0.1749155,0.17489554,0.4752634
Test_666,0.45402586,0.17815617,0.18923065,0.17858729
Test_667,0.17783283,0.1756968,0.17564991,0.47082052
Test_668,0.3688586,0.18726265,0.18806463,0.2558141
Test_669,0.41685206,0.18609047,0.20934956,0.1877079
Test_670,0.41070715,0.19502635,0.19608384,0.19818261
Test_671,0.4439169,0.18604393,0.18459551,0.18544367
Test_672,0.4747419,0.17498226,0.17500173,0.17527412
Test_673,0.20955776,0.18705991,0.18414627,0.41923612
Test_674,0.18171163,0.20184882,0.1867332,0.4297064
Test_675,0.3819143,0.18758346,0.18734021,0.24316208
Test_676,0.4752634,0.17489566,0.1749054,0.17493553
Test_677,0.17490555,0.17491369,0.17489006,0.47529066
Test_678,0.35691485,0.18798067,0.18802664,0.26707783
Test_679,0.44027153,0.18026258,0.1829898,0.19647613
Test_680,0.21312192,0.1929908,0.18587774,0.40800956
Test_681,0.42599335,0.18228827,0.207929,0.18378946
Test_682,0.4737037,0.17516248,0.17567314,0.17546064
Test_683,0.2303122,0.18865976,0.18794546,0.39308256
Test_684,0.17514001,0.17498715,0.17495027,0.4749226
Test_685,0.47505754,0.17492807,0.1750479,0.17496642
Test_686,0.17848156,0.1757788,0.17573114,0.47000837
Test_687,0.47367942,0.17520826,0.1756028,0.17550954
Test_688,0.42993706,0.1819784,0.18271476,0.20536974
Test_689,0.26618165,0.18784964,0.1876895,0.35827917
Test_690,0.17624192,0.17558698,0.17549308,0.47267807
Test_691,0.47459367,0.17501998,0.1750613,0.17532505
Test_692,0.4110011,0.18542941,0.20080839,0.20276116
Test_693,0.4679218,0.17605893,0.17730513,0.1787142
Test_694,0.17534456,0.17552553,0.17509025,0.47403967
Test_695,0.4741691,0.17507274,0.17527987,0.17547832
Test_696,0.18334351,0.18532528,0.18736534,0.44396585
Test_697,0.4430617,0.18066329,0.18972287,0.18655221
Test_698,0.47163543,0.17550503,0.17573321,0.17712627
Test_699,0.41409913,0.1844109,0.18417019,0.21731971
Test_700,0.278726,0.18969634,0.19348507,0.33809263
Test_701,0.29054266,0.18902257,0.18947357,0.33096117
Test_702,0.17567505,0.17510423,0.17514467,0.47407606
Test_703,0.22871944,0.2022254,0.3184822,0.25057295
Test_704,0.19512224,0.37988994,0.2054122,0.21957564
Test_705,0.4622607,0.17691858,0.18331973,0.17750102
Test_706,0.18516609,0.17739342,0.1774615,0.45997903
Test_707,0.25409204,0.19131342,0.2004228,0.35417175
Test_708,0.1789781,0.17931086,0.17669792,0.46501312
Test_709,0.4429534,0.17973368,0.19671007,0.18060282
Test_710,0.20771302,0.25670522,0.19665839,0.33892334
Test_711,0.47481474,0.17496523,0.17497328,0.1752467
Test_712,0.19649841,0.1801758,0.17957217,0.44375366
Test_713,0.17687461,0.1754473,0.17546389,0.47221422
Test_714,0.25835177,0.30763355,0.2076732,0.22634146
Test_715,0.30713654,0.18960541,0.1949262,0.30833188
Test_716,0.1751258,0.17496897,0.17495011,0.4749551
Test_717,0.45832035,0.18070145,0.18062846,0.1803497
Test_718,0.23975892,0.18554357,0.18618721,0.38851035
Test_719,0.4088097,0.1848744,0.18874072,0.21757516
Test_720,0.17786407,0.17557035,0.17556712,0.47099853
Test_721,0.20656684,0.186413,0.18332566,0.42369446
Test_722,0.18363301,0.17795353,0.17731847,0.46109504
Test_723,0.47521633,0.17490324,0.17492785,0.17495255
Test_724,0.31916752,0.18928453,0.18967937,0.30186862
Test_725,0.41532636,0.18456776,0.18986042,0.21024543
Test_726,0.17791219,0.17564087,0.17558958,0.4708574
Test_727,0.24544352,0.18636714,0.18642475,0.3817646
Test_728,0.1990021,0.18025182,0.18016097,0.4405851
Test_729,0.2260529,0.18835506,0.18838651,0.39720547
Test_730,0.1761426,0.17528524,0.17528604,0.47328615
Test_731,0.27283034,0.19596106,0.277742,0.25346658
Test_732,0.1764677,0.17704892,0.17828879,0.46819454
Test_733,0.25386554,0.18957905,0.18844566,0.3681097
Test_734,0.47534418,0.1748828,0.17488787,0.17488514
Test_735,0.47505474,0.17492972,0.17502943,0.17498612
Test_736,0.4752173,0.17491081,0.17494239,0.17492956
Test_737,0.27212793,0.19245343,0.21232484,0.32309383
Test_738,0.3686716,0.18776484,0.18768427,0.2558793
Test_739,0.41334146,0.18715857,0.21494216,0.18455784
Test_740,0.17750832,0.17553556,0.1755165,0.47143957
Test_741,0.17940974,0.17696394,0.17632978,0.46729663
Test_742,0.33004576,0.18992099,0.19093764,0.28909558
Test_743,0.18203108,0.1966342,0.1895713,0.4317634
Test_744,0.41514412,0.18301477,0.18510723,0.21673395
Test_745,0.4722183,0.17538019,0.17549981,0.17690167
Test_746,0.45120147,0.17907763,0.18606414,0.18365672
Test_747,0.18269344,0.17667659,0.17672949,0.4639005
Test_748,0.4660762,0.17633991,0.18028131,0.17730258
Test_749,0.30334863,0.21755064,0.1946395,0.2844612
Test_750,0.4428573,0.18131249,0.18331462,0.19251569
Test_751,0.3441723,0.19099887,0.19956182,0.265267
Test_752,0.38838947,0.1861939,0.18793988,0.23747681
Test_753,0.17489387,0.17488879,0.1748833,0.47533402
Test_754,0.35359326,0.19424593,0.19728152,0.25487927
Test_755,0.45240209,0.17843887,0.18001924,0.18913974
Test_756,0.25786892,0.18706812,0.18705551,0.3680074
Test_757,0.20156778,0.1803889,0.18061799,0.4374253
Test_758,0.22115088,0.18418638,0.18488759,0.40977517
Test_759,0.17839655,0.17624532,0.17590466,0.46945348
Test_760,0.4020081,0.18454182,0.18568605,0.22776395
Test_761,0.17840223,0.17577526,0.17572393,0.4700986
Test_762,0.46019962,0.17738354,0.18447456,0.17794229
Test_763,0.17966312,0.1825032,0.17849135,0.45934233
Test_764,0.47395504,0.17510936,0.17518312,0.17575249
Test_765,0.45306176,0.18020847,0.18323448,0.18349528
Test_766,0.17578226,0.1752049,0.17515393,0.47385898
Test_767,0.25075448,0.1869432,0.18674582,0.37555653
Test_768,0.18136461,0.17720573,0.17702864,0.464401
Test_769,0.28198436,0.20339182,0.22973496,0.2848889
Test_770,0.18015032,0.17670596,0.17649803,0.46664572
Test_771,0.3787974,0.1919053,0.23568696,0.19361036
Test_772,0.17669293,0.17640732,0.17666452,0.4702353
Test_773,0.38635215,0.19079714,0.22409715,0.19875354
Test_774,0.4037522,0.18452899,0.18600051,0.22571829
Test_775,0.2861901,0.24619499,0.23045763,0.23715732
Test_776,0.44075567,0.18110573,0.18090287,0.19723576
Test_777,0.47501296,0.17495453,0.17501153,0.175021
Test_778,0.47187272,0.17549549,0.17561059,0.17702124
Test_779,0.22326848,0.18369357,0.1845854,0.4084525
Test_780,0.17488508,0.1748826,0.17488013,0.47535217
Test_781,0.47286376,0.17542756,0.17567556,0.17603318
Test_782,0.43666476,0.18136084,0.18966562,0.1923088
Test_783,0.43895456,0.1839466,0.19305412,0.18404472
Test_784,0.1880024,0.19204773,0.25853014,0.36141977
Test_785,0.47520092,0.17492212,0.17493428,0.17494273
Test_786,0.2802943,0.19219472,0.19145197,0.336059
Test_787,0.4212881,0.18408704,0.18572141,0.2089034
Test_788,0.47298744,0.1752827,0.17586076,0.17586915
Test_789,0.2350453,0.249723,0.21558267,0.29964906
Test_790,0.17512101,0.17516668,0.17498279,0.47472945
Test_791,0.17506872,0.1749514,0.1749505,0.4750294
Test_792,0.41604918,0.18463914,0.1944817,0.20482995
Test_793,0.18753904,0.19427927,0.42077097,0.19741064
Test_794,0.19400345,0.18271938,0.18286683,0.4404104
Test_795,0.44797957,0.17891897,0.17892289,0.19417858
Test_796,0.19470426,0.1805175,0.444511,0.18026724
Test_797,0.31972873,0.18897195,0.18970829,0.301591
Test_798,0.24009483,0.24164566,0.2998569,0.21840262
Test_799,0.40728816,0.18450482,0.22093764,0.18726933
Test_800,0.17804225,0.17798318,0.17858091,0.46539366
Test_801,0.1791523,0.18257912,0.18565507,0.45261353
Test_802,0.32086006,0.20553413,0.21803685,0.25556898
Test_803,0.19876029,0.17999247,0.1799912,0.44125608
Test_804,0.19868088,0.18983112,0.19476926,0.4167188
Test_805,0.39277446,0.18625006,0.20609474,0.2148808
Test_806,0.45595455,0.18048514,0.17887695,0.18468338
Test_807,0.18338276,0.17677945,0.176786,0.46305174
Test_808,0.47533792,0.17488334,0.17489508,0.1748836
Test_809,0.17489436,0.1748828,0.1748824,0.47534043
Test_810,0.3647135,0.18971257,0.21371597,0.23185797
Test_811,0.47532856,0.17488544,0.1748914,0.17489456
Test_812,0.28636554,0.19597112,0.28235984,0.23530346
Test_813,0.3779634,0.18832527,0.18723306,0.2464783
Test_814,0.18111013,0.17635112,0.17630677,0.46623203
Test_815,0.17513241,0.17500076,0.17496935,0.47489747
Test_816,0.46868706,0.17626412,0.17673191,0.17831695
Test_817,0.18926711,0.39826941,0.20168957,0.21077392
Test_818,0.19164148,0.17870504,0.17861149,0.45104194
Test_819,0.47217605,0.17541754,0.17609219,0.1763142
Test_820,0.47281772,0.17530148,0.17536148,0.17651929
Test_821,0.17519403,0.17549522,0.17505984,0.4742509
Test_822,0.18394963,0.1815675,0.18048361,0.45399928
Test_823,0.4738754,0.17514756,0.17564452,0.17533255
Test_824,0.17492539,0.17494275,0.17490199,0.4752299
Test_825,0.22964835,0.22058974,0.19604157,0.35372034
Test_826,0.435858,0.18157582,0.19025156,0.1923146
Test_827,0.17531757,0.17510141,0.17501858,0.4745625
Test_828,0.23522756,0.20894624,0.34331653,0.21250968
Test_829,0.17494453,0.17499241,0.174967,0.47509596
Test_830,0.28553677,0.19253828,0.19100782,0.33091715
Test_831,0.30474886,0.2427437,0.25046232,0.20204511
Test_832,0.47210765,0.17543267,0.17562902,0.17683062
Test_833,0.35921848,0.18809934,0.18972528,0.2629569
Test_834,0.25744593,0.1923806,0.19811377,0.35205972
Test_835,0.21911758,0.18861903,0.19849002,0.39377338
Test_836,0.39941072,0.18523294,0.18575315,0.22960313
Test_837,0.20068038,0.18482345,0.18202099,0.43247515
Test_838,0.17750537,0.17550774,0.17549121,0.4714957
Test_839,0.27787256,0.1932857,0.22691129,0.3019304
Test_840,0.47411245,0.17508963,0.17529263,0.17550537
Test_841,0.1753482,0.1756652,0.17513248,0.4738541
Test_842,0.47485882,0.17501156,0.17508394,0.1750457
Test_843,0.20246916,0.1829431,0.4334156,0.18117222
Test_844,0.4710655,0.17558798,0.17678136,0.1765652
Test_845,0.17505743,0.17550667,0.1750827,0.47435325
Test_846,0.28042078,0.18984722,0.18987353,0.33985847
Test_847,0.4637113,0.17684333,0.18120587,0.17823943
Test_848,0.3557666,0.19072483,0.1945843,0.25892425
Test_849,0.2773127,0.18855742,0.18900096,0.3451289
Test_850,0.20908614,0.19609576,0.37008458,0.22473352
Test_851,0.22588576,0.18415472,0.18409798,0.40586156
Test_852,0.47130796,0.17559034,0.17632781,0.17677386
Test_853,0.36499053,0.2233726,0.21031846,0.20131847
Test_854,0.1748832,0.17488334,0.1748805,0.4753529
Test_855,0.17507969,0.17493398,0.1749271,0.47505927
Test_856,0.42916054,0.18272232,0.20367342,0.18444371
Test_857,0.41181222,0.18456134,0.18849404,0.21513237
Test_858,0.25504398,0.2049523,0.27358797,0.26641577
Test_859,0.18658648,0.17757007,0.17757164,0.45827186
Test_860,0.47514817,0.17491373,0.17495336,0.17498466
Test_861,0.2699069,0.18944308,0.19084594,0.3498041
Test_862,0.47043628,0.17600106,0.17696182,0.17660083
Test_863,0.1763007,0.17620005,0.17551506,0.47198418
Test_864,0.29040545,0.19501121,0.19821334,0.31637
Test_865,0.21057017,0.19347888,0.24164708,0.35430384
Test_866,0.32485047,0.19152461,0.2793276,0.2042973
Test_867,0.40790623,0.18512367,0.18929671,0.21767332
Test_868,0.45320162,0.17827798,0.17898725,0.18953305
Test_869,0.37072846,0.18747023,0.18716666,0.25463462
Test_870,0.17550696,0.1759378,0.17520246,0.47335282
Test_871,0.3569108,0.18935758,0.18838364,0.26534796
Test_872,0.44959822,0.1787713,0.18018328,0.19144715
Test_873,0.2864167,0.1885266,0.18849039,0.33656627
Test_874,0.47383532,0.17521366,0.17517841,0.17577262
Test_875,0.17496498,0.17509829,0.17493638,0.4750004
Test_876,0.2700448,0.18912637,0.19541149,0.3454174
Test_877,0.47506917,0.1749338,0.17493449,0.17506249
Test_878,0.37854058,0.18804342,0.18745129,0.24596474
Test_879,0.17812885,0.1759956,0.1758254,0.47005016
Test_880,0.19062139,0.20274936,0.26934066,0.33728856
Test_881,0.2856731,0.19307993,0.22318128,0.2980657
Test_882,0.36781368,0.20039423,0.20162858,0.23016354
Test_883,0.1778708,0.17805927,0.17624979,0.46782014
Test_884,0.4077944,0.19806165,0.18578795,0.20835595
Test_885,0.43715557,0.18061934,0.18086988,0.20135526
Test_886,0.41323358,0.18940637,0.18810135,0.20925868
Test_887,0.43034846,0.18158057,0.18182622,0.20624478
Test_888,0.3761526,0.18666863,0.18713298,0.25004584
Test_889,0.28175992,0.20293495,0.25085178,0.2644534
Test_890,0.4642753,0.17683887,0.17989324,0.17899257
Test_891,0.25331295,0.18773049,0.1885338,0.37042275
Test_892,0.31939316,0.19496636,0.21374111,0.2718994
Test_893,0.28256282,0.18837902,0.18832575,0.34073243
Test_894,0.34591198,0.19041525,0.19057648,0.2730963
Test_895,0.46924728,0.1759183,0.17715004,0.1776844
Test_896,0.46041745,0.17791079,0.17846803,0.18320374
Test_897,0.36645126,0.18753846,0.18951614,0.25649413
Test_898,0.42256728,0.18244271,0.18352129,0.2114687
Test_899,0.18917553,0.17828254,0.17924397,0.45329797
Test_900,0.1748777,0.17487772,0.1748777,0.4753668
Test_901,0.1933132,0.34383443,0.21167044,0.25118193
Test_902,0.45844933,0.17777511,0.17976843,0.1840071
Test_903,0.43755558,0.18191071,0.19891031,0.18162341
Test_904,0.40419737,0.18433824,0.18424018,0.22722425
Test_905,0.18957664,0.18027042,0.18302977,0.44712314
Test_906,0.18363455,0.1808321,0.19240393,0.4431294
Test_907,0.46723893,0.17640148,0.17976595,0.17659359
Test_908,0.17488714,0.17489351,0.17488284,0.47533652
Test_909,0.38092446,0.18625903,0.18619198,0.24662453
Test_910,0.35934934,0.19042833,0.19958869,0.25063363
Test_911,0.46167445,0.17757948,0.17860113,0.18214494
Test_912,0.17856994,0.19042182,0.17900074,0.4520076
Test_913,0.19334044,0.18500529,0.18888211,0.43277222
Test_914,0.17493564,0.17490757,0.17489514,0.47526166
Test_915,0.31528896,0.1955179,0.25723514,0.23195797
Test_916,0.18159373,0.17681934,0.17680335,0.46478355
Test_917,0.26508582,0.21668272,0.21082604,0.3074054
Test_918,0.25384954,0.18992476,0.19267361,0.363552
Test_919,0.44889727,0.17890844,0.17919818,0.19299603
Test_920,0.22982398,0.23847559,0.33429646,0.19740391
Test_921,0.40349182,0.18714878,0.18498005,0.22437938
Test_922,0.4737487,0.17520666,0.17546657,0.17557809
Test_923,0.45512825,0.17827845,0.18007678,0.18651652
Test_924,0.21789789,0.18284898,0.18296207,0.41629112
Test_925,0.47522375,0.17490162,0.17495775,0.17491682
Test_926,0.40223873,0.1848007,0.20058665,0.21237399
Test_927,0.32479417,0.18872604,0.18883085,0.2976489
Test_928,0.31962818,0.19339468,0.23630562,0.25067154
Test_929,0.22957943,0.1873375,0.18839994,0.39468312
Test_930,0.4642229,0.1766136,0.17663096,0.1825326
Test_931,0.4751528,0.17491843,0.17497642,0.17495225
Test_932,0.4731671,0.17554997,0.17551352,0.1757694
Test_933,0.4752601,0.17489934,0.17491946,0.17492108
Test_934,0.473374,0.17519796,0.1761494,0.1752786
Test_935,0.222212,0.20758843,0.19770285,0.37249675
Test_936,0.18133608,0.17638934,0.1763386,0.46593603
Test_937,0.46735984,0.17747764,0.17881893,0.17634358
Test_938,0.17529052,0.17501841,0.17498936,0.47470173
Test_939,0.41938934,0.18283433,0.18680693,0.21096945
Test_940,0.1748808,0.17488277,0.17487934,0.47535706
Test_941,0.18230584,0.17669652,0.17662212,0.46437556
Test_942,0.43587038,0.1813942,0.18180837,0.200927
Test_943,0.1846614,0.1869629,0.4374675,0.19090821
Test_944,0.18067768,0.17641012,0.17624436,0.46666783
Test_945,0.4747935,0.17500834,0.17506672,0.17513141
Test_946,0.3839545,0.20094857,0.2032694,0.21182753
Test_947,0.17498475,0.17490445,0.1749038,0.475207
Test_948,0.4734314,0.1752474,0.17580448,0.17551675
Test_949,0.47264472,0.1754455,0.17630026,0.17560954
Test_950,0.1753329,0.1750101,0.17499357,0.47466338
Test_951,0.31108162,0.19939227,0.25445312,0.23507299
Test_952,0.19602242,0.17972107,0.17952223,0.4447343
Test_953,0.17761351,0.17609616,0.17574422,0.4705461
Test_954,0.3351768,0.18857813,0.18864174,0.28760332
Test_955,0.4327016,0.18110704,0.18125786,0.2049335
Test_956,0.17590521,0.1751487,0.17512907,0.47381702
Test_957,0.4182013,0.1830578,0.18307465,0.21566628
Test_958,0.17605759,0.17783,0.17621556,0.46989685
Test_959,0.38150054,0.18795557,0.21921298,0.21133089
Test_960,0.46870995,0.17651573,0.17853193,0.1762424
Test_961,0.22532001,0.19968629,0.19274692,0.3822468
Test_962,0.4161566,0.18366557,0.19784573,0.20233208
Test_963,0.3920505,0.1853385,0.18531962,0.2372914
Test_964,0.32437256,0.19367044,0.21767394,0.26428303
