image_id,healthy,multiple_diseases,rust,scab
Test_483,0.17953372,0.18889639,0.18752801,0.4440419
Test_484,0.29346284,0.22260529,0.27721077,0.2067211
Test_485,0.43865168,0.1840135,0.19332021,0.18401465
Test_486,0.17919162,0.19563574,0.17930074,0.44587195
Test_487,0.4655875,0.17758858,0.17649075,0.18033324
Test_488,0.18059738,0.2025365,0.18146437,0.4354018
Test_489,0.207216,0.25686082,0.19642891,0.33949426
Test_490,0.17521568,0.17634608,0.17522101,0.47321722
Test_491,0.244287,0.22268367,0.24216263,0.29086667
Test_492,0.17681196,0.18227667,0.17787494,0.4630364
Test_493,0.18067604,0.20290205,0.18092263,0.43549922
Test_494,0.19165026,0.3708112,0.22520645,0.21233214
Test_495,0.1913641,0.24718358,0.20047422,0.36097813
Test_496,0.4692789,0.17620471,0.17723669,0.17727967
Test_497,0.18455479,0.20148042,0.20266479,0.41130003
Test_498,0.43532845,0.1857193,0.18367277,0.19527948
Test_499,0.20054889,0.20766717,0.18576449,0.40601945
Test_500,0.19496873,0.22208253,0.3971023,0.18584646
Test_501,0.43040812,0.18718007,0.19343908,0.18897279
Test_502,0.46409032,0.17748004,0.18127571,0.17715392
Test_503,0.45249352,0.18572961,0.18321982,0.17855704
Test_504,0.23984875,0.1968569,0.18847895,0.37481537
Test_505,0.17601417,0.17973836,0.17609265,0.4681548
Test_506,0.1770824,0.18452293,0.17720369,0.46119097
Test_507,0.17772457,0.18664394,0.17775178,0.45787975
Test_508,0.24099995,0.2660713,0.24515206,0.24777673
Test_509,0.20807159,0.22359276,0.21668397,0.35165167
Test_510,0.17729008,0.17995703,0.17638938,0.46636355
Test_511,0.17514458,0.17603974,0.17514476,0.47367087
Test_512,0.4554169,0.18019049,0.18585801,0.17853458
Test_513,0.18824774,0.22016501,0.18561658,0.40597063
Test_514,0.4712806,0.17632294,0.17585197,0.17654449
Test_515,0.33209473,0.20979388,0.20996737,0.24814402
Test_516,0.21458653,0.19822916,0.20244773,0.38473663
Test_517,0.17573273,0.17864755,0.17573881,0.46988097
Test_518,0.18240099,0.21424991,0.18299192,0.42035717
Test_519,0.1817439,0.18924114,0.18020238,0.44881254
Test_520,0.18854962,0.28993732,0.18887453,0.33263853
Test_521,0.18771338,0.22261047,0.18659127,0.4030849
Test_522,0.20083335,0.2388253,0.31694114,0.2434002
Test_523,0.18317616,0.20544514,0.18751127,0.42386734
Test_524,0.18096602,0.20338738,0.18305361,0.43259308
Test_525,0.25753137,0.25175482,0.26050532,0.23020847
Test_526,0.20416649,0.23455581,0.19617654,0.36510122
Test_527,0.22440922,0.2798831,0.2309327,0.26477504
Test_528,0.1799294,0.18090768,0.17812854,0.46103433
Test_529,0.29032338,0.19580942,0.19972745,0.31413975
Test_530,0.29679266,0.19593056,0.20345388,0.30382293
Test_531,0.18447892,0.22425301,0.1846253,0.4066427
Test_532,0.22484723,0.20712052,0.20279916,0.3652331
Test_533,0.17556348,0.17774545,0.17560205,0.47108904
Test_534,0.17592044,0.1794076,0.17591827,0.4687537
Test_535,0.18817237,0.23378745,0.36800817,0.210032
Test_536,0.18923244,0.3417222,0.18876116,0.28028423
Test_537,0.17919621,0.19320002,0.18075134,0.4468524
Test_538,0.17593843,0.17957145,0.1759445,0.4685456
Test_539,0.18089436,0.20436485,0.18116407,0.43357676
Test_540,0.18079017,0.20222043,0.18302901,0.43396044
Test_541,0.19228448,0.2997926,0.2604792,0.24744368
Test_542,0.42657545,0.18690145,0.19042425,0.19609888
Test_543,0.19525583,0.27401632,0.1921402,0.33858764
Test_544,0.18053238,0.19253564,0.18118165,0.44575036
Test_545,0.44928986,0.18092039,0.17940877,0.19038105
Test_546,0.42090324,0.19581535,0.19240671,0.19087465
Test_547,0.17531174,0.1767212,0.47263512,0.17533194
Test_548,0.17601724,0.1798979,0.17604363,0.46804127
Test_549,0.20045309,0.19611701,0.1850359,0.418394
Test_550,0.17509337,0.1757341,0.17509408,0.47407848
Test_551,0.46955556,0.1770013,0.17709635,0.17634684
Test_552,0.17594177,0.17960052,0.17594196,0.46851566
Test_553,0.17501268,0.17545901,0.17501333,0.47451493
Test_554,0.17944488,0.19030455,0.17871699,0.45153362
Test_555,0.17660397,0.18229185,0.17687961,0.46422455
Test_556,0.28550503,0.24495773,0.22007151,0.24946572
Test_557,0.18477002,0.22858661,0.18796502,0.3986784
Test_558,0.18489408,0.39734986,0.18882026,0.22893581
Test_559,0.4389066,0.19054033,0.19004022,0.18051285
Test_560,0.18082727,0.18926895,0.18150659,0.44839716
Test_561,0.17597358,0.179624,0.17602056,0.46838194
Test_562,0.39079174,0.19567718,0.2256065,0.18792461
Test_563,0.17648636,0.18166757,0.17643176,0.46541432
Test_564,0.25523993,0.24345057,0.19403097,0.30727854
Test_565,0.20011061,0.22442454,0.23911543,0.33634937
Test_566,0.18611151,0.24670452,0.18663579,0.38054818
Test_567,0.17539446,0.177135,0.17539732,0.47207317
Test_568,0.42431933,0.18514572,0.19795921,0.19257578
Test_569,0.39214137,0.18868892,0.20934011,0.20982955
Test_570,0.1926174,0.24928328,0.31610316,0.24199612
Test_571,0.17574081,0.17865056,0.17574744,0.46986127
Test_572,0.17774431,0.1876377,0.17825328,0.45636472
Test_573,0.41072866,0.19899572,0.18666966,0.20360593
Test_574,0.17874096,0.19206174,0.17969303,0.44950426
Test_575,0.18243922,0.20726018,0.18564095,0.4246596
Test_576,0.19271979,0.26470655,0.28933212,0.2532415
Test_577,0.18369155,0.21324876,0.1846304,0.41842926
Test_578,0.37499046,0.20936444,0.21236858,0.20327654
Test_579,0.28787407,0.23367451,0.22282022,0.2556312
Test_580,0.19090857,0.24987172,0.34832808,0.2108916
Test_581,0.39032003,0.21311511,0.20371832,0.19284652
Test_582,0.19324864,0.26307762,0.27618563,0.26748812
Test_583,0.2811089,0.22610179,0.21155341,0.281236
Test_584,0.21684977,0.24070838,0.26578408,0.2766578
Test_585,0.18491645,0.18909673,0.2017139,0.42427292
Test_586,0.18631026,0.20952323,0.19865453,0.40551198
Test_587,0.19086798,0.2051507,0.19336683,0.41061452
Test_588,0.19360323,0.23918565,0.19674882,0.37046233
Test_589,0.1899588,0.24672917,0.21871558,0.3445964
Test_590,0.19130303,0.30588198,0.28309816,0.21971682
Test_591,0.19571796,0.2905888,0.2632974,0.25039583
Test_592,0.4588975,0.17907372,0.1785926,0.1834362
Test_593,0.19006924,0.22019835,0.20167169,0.3880607
Test_594,0.1781946,0.18124606,0.17695253,0.46360683
Test_595,0.17521296,0.17633481,0.17521764,0.4732345
Test_596,0.18506877,0.21166709,0.20302951,0.40023467
Test_597,0.17490186,0.17498231,0.17490186,0.47521397
Test_598,0.19252653,0.19553642,0.1838754,0.42806166
Test_599,0.32628182,0.21587135,0.23912013,0.21872671
Test_600,0.18632881,0.38701466,0.22213885,0.20451769
Test_601,0.17521943,0.17636788,0.17521985,0.47319287
Test_602,0.17648564,0.18207796,0.17651753,0.46491885
Test_603,0.25625232,0.20401615,0.1925902,0.3471413
Test_604,0.20150872,0.20535389,0.19092257,0.40221488
Test_605,0.3606837,0.19626696,0.24452876,0.19852056
Test_606,0.3704048,0.23912811,0.1945036,0.19596352
Test_607,0.2027349,0.23510268,0.2869607,0.27520168
Test_608,0.17634092,0.1813138,0.17644502,0.4659002
Test_609,0.18514225,0.22844262,0.19094804,0.3954671
Test_610,0.17502366,0.17551117,0.17502385,0.4744414
Test_611,0.47183377,0.17616752,0.17655323,0.17544541
Test_612,0.26066214,0.25937918,0.2398669,0.2400918
Test_613,0.28783572,0.20357096,0.19404954,0.31454378
Test_614,0.19295524,0.25611457,0.29743162,0.25349855
Test_615,0.1820724,0.21184726,0.18307832,0.423002
Test_616,0.17493914,0.1751434,0.17493948,0.47497803
Test_617,0.1859286,0.23664106,0.19001554,0.38741478
Test_618,0.26063335,0.20347494,0.19369942,0.34219226
Test_619,0.19052912,0.20243923,0.18420708,0.42282453
Test_620,0.18903065,0.28503728,0.19042258,0.3355095
Test_621,0.17631975,0.18133773,0.17632046,0.46602207
Test_622,0.1805033,0.2017128,0.4364861,0.18129775
Test_623,0.17641725,0.18168616,0.17647699,0.46541962
Test_624,0.1775123,0.18596973,0.1783097,0.4582082
Test_625,0.18420447,0.2214936,0.18535335,0.40894857
Test_626,0.26497027,0.21767646,0.3216697,0.19568355
Test_627,0.30348668,0.19916409,0.19006673,0.3072825
Test_628,0.1942083,0.2741892,0.2557531,0.2758495
Test_629,0.19245684,0.27016968,0.24550611,0.2918674
Test_630,0.46388936,0.17753457,0.18147516,0.17710088
Test_631,0.19326134,0.19143285,0.18556233,0.42974347
Test_632,0.17896953,0.18454815,0.18736713,0.44911522
Test_633,0.1907821,0.20907412,0.19241562,0.4077281
Test_634,0.17500667,0.17542809,0.17500809,0.47455713
Test_635,0.4259059,0.19400361,0.18503375,0.19505672
Test_636,0.18532391,0.2388825,0.1856374,0.3901562
Test_637,0.1822927,0.19519427,0.42315528,0.1993577
Test_638,0.19042894,0.2068663,0.19085367,0.4118511
Test_639,0.18949538,0.29005253,0.1964627,0.3239894
Test_640,0.17887682,0.18971628,0.18231031,0.44909665
Test_641,0.19368836,0.27358383,0.19991502,0.33281282
Test_642,0.17523167,0.17641059,0.17523412,0.47312364
Test_643,0.19143237,0.2521294,0.34689087,0.20954733
Test_644,0.17972186,0.19249937,0.179588,0.44819072
Test_645,0.44758478,0.18343711,0.18947479,0.17950334
Test_646,0.17531426,0.17676556,0.17531405,0.4726061
Test_647,0.18013683,0.19465667,0.18030734,0.44489914
Test_648,0.27491152,0.2272728,0.22810782,0.26970786
Test_649,0.17685819,0.18378018,0.4624195,0.17694218
Test_650,0.17856544,0.192348,0.17862181,0.45046481
Test_651,0.17489396,0.1749481,0.17489398,0.47526398
Test_652,0.456341,0.17891592,0.18675825,0.17798486
Test_653,0.1968103,0.28347075,0.21125306,0.30846596
Test_654,0.33617133,0.2007367,0.27271432,0.1903777
Test_655,0.1754216,0.1772452,0.17543782,0.47189546
Test_656,0.17509952,0.17583361,0.17510664,0.47396025
Test_657,0.19073719,0.2673274,0.21711236,0.32482302
Test_658,0.24705645,0.19565548,0.36740854,0.18987949
Test_659,0.19691561,0.24930654,0.2147417,0.33903614
Test_660,0.19041783,0.3093712,0.29867035,0.20154063
Test_661,0.17649616,0.1788063,0.17603599,0.46866158
Test_662,0.17566855,0.1783554,0.17567468,0.4703014
Test_663,0.18040282,0.20159312,0.18111362,0.43689045
Test_664,0.32808477,0.20466943,0.19455773,0.27268806
Test_665,0.17536001,0.1769192,0.17536749,0.47235328
Test_666,0.1830208,0.20472828,0.18401614,0.42823482
Test_667,0.19275633,0.28388435,0.2679519,0.2554074
Test_668,0.19866899,0.2019364,0.18945237,0.4099422
Test_669,0.17605485,0.17992076,0.17606007,0.4679643
Test_670,0.17573115,0.1786428,0.17573442,0.4698917
Test_671,0.31647247,0.2348068,0.20177706,0.24694367
Test_672,0.3682849,0.20402311,0.19983362,0.22785832
Test_673,0.27874824,0.22628374,0.21277557,0.28219244
Test_674,0.1889902,0.26297387,0.20114228,0.34689364
Test_675,0.27041146,0.19880384,0.33907166,0.191713
Test_676,0.44460085,0.18223663,0.18330134,0.18986122
Test_677,0.17626895,0.1805213,0.17623731,0.4669725
Test_678,0.17991649,0.1913071,0.18264668,0.44612965
Test_679,0.18529041,0.22585864,0.3963622,0.19248876
Test_680,0.1870068,0.202,0.19638683,0.41460636
Test_681,0.18401591,0.20315284,0.4200081,0.19282323
Test_682,0.4692228,0.17618039,0.17866929,0.17592748
Test_683,0.17645279,0.1818998,0.17647682,0.46517062
Test_684,0.1749318,0.17511211,0.17493184,0.4750242
Test_685,0.43946132,0.18465678,0.19265725,0.18322462
Test_686,0.17510603,0.17585288,0.17510524,0.47393587
Test_687,0.40225038,0.18903069,0.21999106,0.18872796
Test_688,0.17645216,0.18046518,0.17674011,0.46634254
Test_689,0.17695257,0.17985196,0.1764158,0.4667796
Test_690,0.17677218,0.18284911,0.1769936,0.46338516
Test_691,0.47395858,0.17520884,0.17530683,0.17552577
Test_692,0.18954116,0.27653337,0.34160298,0.1923225
Test_693,0.42310047,0.19686517,0.19066618,0.18936817
Test_694,0.1865701,0.21000366,0.18441819,0.41900805
Test_695,0.4625366,0.17967544,0.18071237,0.1770756
Test_696,0.20792457,0.2045703,0.23149206,0.35601315
Test_697,0.1801318,0.19566214,0.18245438,0.44175166
Test_698,0.46729434,0.17704865,0.17942928,0.17622776
Test_699,0.20271075,0.28688607,0.24627481,0.2641284
Test_700,0.35569394,0.20024066,0.20500982,0.23905559
Test_701,0.19664149,0.2242517,0.1904876,0.38861924
Test_702,0.18750462,0.25215828,0.19118112,0.36915597
Test_703,0.17990063,0.19568695,0.44152594,0.18288653
Test_704,0.18758656,0.2626129,0.18958853,0.36021206
Test_705,0.17665316,0.1826811,0.17667545,0.46399027
Test_706,0.19234145,0.30423048,0.26164743,0.2417807
Test_707,0.17897902,0.19193073,0.17947629,0.449614
Test_708,0.18136096,0.19840656,0.18873574,0.43149677
Test_709,0.29016382,0.2874662,0.2009704,0.22139958
Test_710,0.18874219,0.24097459,0.20678619,0.36349702
Test_711,0.46355337,0.17994133,0.17833692,0.17816848
Test_712,0.18396312,0.20753771,0.1846897,0.4238095
Test_713,0.17671898,0.18303125,0.17687006,0.46337974
Test_714,0.1869297,0.21005729,0.21867025,0.3843428
Test_715,0.1794099,0.19177276,0.1817478,0.4470695
Test_716,0.17503177,0.175546,0.17503256,0.47438967
Test_717,0.19287734,0.2228549,0.35548416,0.22878361
Test_718,0.17706813,0.18191129,0.17939632,0.46162435
Test_719,0.22553322,0.20355472,0.18853502,0.38237706
Test_720,0.17763446,0.18614897,0.17804335,0.45817316
Test_721,0.17677164,0.18071339,0.17661174,0.46590322
Test_722,0.18972462,0.3359117,0.2056928,0.2686709
Test_723,0.46963337,0.17627221,0.17776404,0.17633039
Test_724,0.19518079,0.23491032,0.3670934,0.20281546
Test_725,0.18678728,0.20087697,0.18918581,0.42314997
Test_726,0.21468395,0.20760837,0.21032326,0.36738437
Test_727,0.21975017,0.21790741,0.19798958,0.3643528
Test_728,0.18335779,0.2177856,0.1839362,0.41492045
Test_729,0.24500111,0.20662259,0.20617357,0.34220272
Test_730,0.17554802,0.17770945,0.17553698,0.47120553
Test_731,0.18562438,0.39427075,0.19644396,0.2236609
Test_732,0.18688619,0.25234735,0.18925408,0.37151232
Test_733,0.18569672,0.23852496,0.18810184,0.38767648
Test_734,0.23120877,0.2219667,0.31512558,0.23169893
Test_735,0.46796057,0.17772251,0.17806433,0.17625256
Test_736,0.24626318,0.1983797,0.3674001,0.18795697
Test_737,0.18533456,0.19196975,0.20150541,0.4211902
Test_738,0.44066343,0.18695247,0.185019,0.18736507
Test_739,0.31060216,0.2414178,0.2476363,0.20034371
Test_740,0.17545965,0.17742825,0.17546149,0.47165066
Test_741,0.1769924,0.18410681,0.17697595,0.4619249
Test_742,0.19012153,0.23210818,0.19656852,0.38120177
Test_743,0.19256368,0.32935137,0.21976545,0.25831953
Test_744,0.23034753,0.19631833,0.18665527,0.38667893
Test_745,0.27919388,0.2184592,0.19217466,0.3101723
Test_746,0.197439,0.2457993,0.21644291,0.34031874
Test_747,0.29728705,0.1906107,0.3224059,0.18969639
Test_748,0.18552415,0.19432463,0.1944719,0.4256794
Test_749,0.1750759,0.17573734,0.17507672,0.47411004
Test_750,0.19864261,0.27377194,0.20851889,0.31906658
Test_751,0.18702884,0.22761516,0.18549514,0.3998609
Test_752,0.17924377,0.18537925,0.17828077,0.45709622
Test_753,0.17994216,0.19934283,0.1804631,0.44025195
Test_754,0.25806108,0.21568173,0.19758242,0.3286748
Test_755,0.21652126,0.22836967,0.21049461,0.3446145
Test_756,0.19515625,0.24327454,0.264903,0.2966662
Test_757,0.19296333,0.30625325,0.20383598,0.29694742
Test_758,0.1907502,0.22517332,0.23386799,0.35020846
Test_759,0.17852081,0.17908958,0.17708065,0.465309
Test_760,0.37430528,0.18791907,0.2500663,0.18770938
Test_761,0.17503908,0.1755735,0.17504153,0.4743459
Test_762,0.23263235,0.25506058,0.31699356,0.19531348
Test_763,0.17647652,0.18197942,0.1764851,0.46505895
Test_764,0.46987844,0.17669708,0.17708033,0.1763442
Test_765,0.20919849,0.2528338,0.23269315,0.30527458
Test_766,0.17553452,0.17759831,0.17568101,0.47118625
Test_767,0.4305276,0.19466828,0.18396693,0.19083716
Test_768,0.39803582,0.2074202,0.19266197,0.201882
Test_769,0.18663238,0.24767974,0.18836977,0.37731808
Test_770,0.21046539,0.199634,0.21433406,0.3755666
Test_771,0.1920359,0.21842219,0.21631548,0.37322646
Test_772,0.1887035,0.34032813,0.19325803,0.27771035
Test_773,0.17536905,0.17698905,0.1753811,0.4722608
Test_774,0.17522997,0.17640932,0.1752346,0.47312614
Test_775,0.17858592,0.18542026,0.18002349,0.45597035
Test_776,0.3050553,0.2017013,0.29125646,0.20198692
Test_777,0.47221658,0.17567575,0.17593077,0.17617694
Test_778,0.28348798,0.2135977,0.25730434,0.24560998
Test_779,0.18375926,0.20364413,0.18920206,0.42339465
Test_780,0.1774575,0.18259683,0.18142474,0.45852092
Test_781,0.443382,0.18202478,0.19452068,0.18007264
Test_782,0.18074077,0.18526846,0.19699097,0.43699977
Test_783,0.38372326,0.2048969,0.20914608,0.20223369
Test_784,0.18878643,0.2874204,0.3323108,0.19148244
Test_785,0.47474483,0.1750306,0.17521194,0.17501271
Test_786,0.21328644,0.31232142,0.27931973,0.19507243
Test_787,0.19362824,0.19720681,0.22156331,0.38760164
Test_788,0.3477515,0.19709793,0.19839023,0.25676036
Test_789,0.17985918,0.19713858,0.17978683,0.44321537
Test_790,0.17713386,0.18400033,0.17724246,0.46162343
Test_791,0.17860681,0.18230906,0.18759453,0.4514896
Test_792,0.18426134,0.21085753,0.40648475,0.19839635
Test_793,0.1827945,0.41903442,0.20274568,0.19542533
Test_794,0.20764454,0.24015601,0.21920602,0.33299342
Test_795,0.17522779,0.1764025,0.17522772,0.47314194
Test_796,0.19229662,0.21640822,0.23393394,0.35736126
Test_797,0.40491697,0.18920693,0.18753445,0.21834165
Test_798,0.19029851,0.3443974,0.23924987,0.22605416
Test_799,0.19066006,0.2452776,0.19101104,0.37305132
Test_800,0.18388587,0.22126086,0.18719116,0.4076621
Test_801,0.20163679,0.2109443,0.36819562,0.21922334
Test_802,0.19460575,0.24463168,0.21411197,0.34665063
Test_803,0.18812154,0.35626438,0.19291237,0.26270175
Test_804,0.17909074,0.19485104,0.17926663,0.44679156
Test_805,0.23163322,0.26655903,0.20609187,0.29571584
Test_806,0.18227775,0.20901607,0.18246754,0.42623863
Test_807,0.18004608,0.20043418,0.18015507,0.43936467
Test_808,0.45753202,0.17933127,0.18123426,0.18190241
Test_809,0.18312576,0.20382082,0.19666602,0.41638744
Test_810,0.44061,0.18919641,0.1838391,0.18635444
Test_811,0.46694836,0.17695491,0.17871504,0.17738166
Test_812,0.18971618,0.2979997,0.19590703,0.31637704
Test_813,0.4339161,0.1889495,0.19112751,0.18600686
Test_814,0.1759754,0.17959584,0.17611109,0.46831772
Test_815,0.17583522,0.17904814,0.17588353,0.46923316
Test_816,0.17687678,0.1837711,0.17697863,0.46237344
Test_817,0.18583189,0.24422057,0.1860731,0.38387448
Test_818,0.19058533,0.19253388,0.19411239,0.4227684
Test_819,0.2984678,0.21847174,0.23347992,0.24958053
Test_820,0.41895807,0.18717302,0.19107418,0.20279478
Test_821,0.17916065,0.19338119,0.17943646,0.44802162
Test_822,0.19498992,0.2537057,0.23642847,0.3148759
Test_823,0.33919367,0.21537876,0.22118826,0.22423929
Test_824,0.17533146,0.17681013,0.1753757,0.47248274
Test_825,0.17663959,0.18182795,0.17653716,0.46499535
Test_826,0.24897389,0.23155522,0.31234467,0.2071262
Test_827,0.18438908,0.22535768,0.18634665,0.4039066
Test_828,0.18830216,0.2314244,0.18705499,0.39321846
Test_829,0.17545506,0.17740674,0.17545879,0.47167942
Test_830,0.18751974,0.2568321,0.36742154,0.18822666
Test_831,0.19127226,0.25544846,0.19502705,0.35825217
Test_832,0.20828597,0.23351455,0.31781664,0.2403828
Test_833,0.19363882,0.2626102,0.3290542,0.21469675
Test_834,0.18321316,0.1982147,0.18302794,0.43554413
Test_835,0.21995138,0.23347834,0.34349626,0.20307402
Test_836,0.18886855,0.20659372,0.19503234,0.40950534
Test_837,0.30332747,0.23025492,0.20178893,0.26462868
Test_838,0.19990644,0.21120036,0.19724493,0.39164823
Test_839,0.1909015,0.3139787,0.2147323,0.28038752
Test_840,0.19275112,0.20528013,0.414773,0.1871957
Test_841,0.17926781,0.19618139,0.17927118,0.4452797
Test_842,0.31060693,0.20079833,0.2239014,0.26469338
Test_843,0.24379082,0.30853862,0.23890111,0.20876946
Test_844,0.36330578,0.20326424,0.20079303,0.23263693
Test_845,0.19205989,0.29909778,0.23319289,0.27564946
Test_846,0.19991885,0.25438663,0.24346867,0.30222586
Test_847,0.27051207,0.26617742,0.20254043,0.26077008
Test_848,0.42002735,0.19413313,0.20269142,0.18314809
Test_849,0.1762776,0.17993532,0.1773802,0.46640685
Test_850,0.18499932,0.18858592,0.18758048,0.43883428
Test_851,0.17710696,0.18300653,0.17735338,0.46253324
Test_852,0.35507998,0.20296222,0.19833346,0.2436244
Test_853,0.22616883,0.22394955,0.19722302,0.35265863
Test_854,0.17495754,0.17522061,0.17495829,0.4748636
Test_855,0.17581272,0.17894416,0.1758198,0.46942332
Test_856,0.37941137,0.20494756,0.20926732,0.20637375
Test_857,0.2776105,0.21427585,0.21547908,0.29263455
Test_858,0.19363412,0.22817093,0.31257734,0.2656176
Test_859,0.1757466,0.1786871,0.17577136,0.4697949
Test_860,0.46591353,0.17718647,0.1787912,0.17810877
Test_861,0.17591606,0.17797215,0.17574814,0.47036362
Test_862,0.21047072,0.18772614,0.41878626,0.18301684
Test_863,0.18775988,0.2125081,0.2116657,0.38806632
Test_864,0.18111572,0.18515721,0.17846636,0.45526078
Test_865,0.19813868,0.27863,0.3260209,0.19721046
Test_866,0.17877477,0.18987596,0.17954163,0.45180762
Test_867,0.38816643,0.20744212,0.19702125,0.20737019
Test_868,0.21838391,0.26140067,0.31996033,0.20025508
Test_869,0.19148771,0.18508346,0.18564235,0.4377865
Test_870,0.17887348,0.18356922,0.18064427,0.45691308
Test_871,0.1765147,0.17944877,0.1763133,0.4677232
Test_872,0.18139732,0.19089851,0.18420316,0.44350106
Test_873,0.1773961,0.18453711,0.17720355,0.4608632
Test_874,0.21296704,0.24535023,0.19369252,0.34799024
Test_875,0.18512492,0.23646685,0.18571854,0.39268968
Test_876,0.17684607,0.18370679,0.17685777,0.46258932
Test_877,0.24649923,0.22096817,0.19402187,0.3385107
Test_878,0.40277255,0.19496803,0.20370556,0.19855383
Test_879,0.3377803,0.20949885,0.19843476,0.25428608
Test_880,0.18338542,0.20849343,0.19417548,0.41394567
Test_881,0.19996364,0.19996649,0.1836002,0.41646972
Test_882,0.18932381,0.2520421,0.19213426,0.36649987
Test_883,0.18729907,0.23850153,0.19480626,0.37939304
Test_884,0.18847872,0.20350201,0.18853353,0.41948578
Test_885,0.39353222,0.19040127,0.22837013,0.18769644
Test_886,0.44223797,0.18477432,0.19131318,0.18167453
Test_887,0.4152865,0.18957895,0.1897416,0.205393
Test_888,0.18424773,0.2287542,0.40222928,0.18476881
Test_889,0.31609496,0.20468897,0.28732967,0.19188635
Test_890,0.42660174,0.1900803,0.19384958,0.18946831
Test_891,0.1772786,0.18534137,0.17768571,0.4596944
Test_892,0.2532659,0.22258784,0.2528456,0.2713007
Test_893,0.17791879,0.18839371,0.17799644,0.4556911
Test_894,0.18901388,0.23835455,0.21553497,0.35709664
Test_895,0.45351523,0.1798616,0.1823193,0.18430384
Test_896,0.34309015,0.22608781,0.20228125,0.22854084
Test_897,0.43979308,0.18616082,0.18441746,0.18962866
Test_898,0.18006171,0.19419283,0.18010814,0.44563732
Test_899,0.20457283,0.27599663,0.24745429,0.2719763
Test_900,0.17494206,0.1751566,0.17494215,0.47495916
Test_901,0.18537806,0.21681643,0.18332534,0.41448018
Test_902,0.45852718,0.1800772,0.18051061,0.180885
Test_903,0.18893334,0.20953009,0.4185167,0.18301982
Test_904,0.20871039,0.1894072,0.18648145,0.41540092
Test_905,0.17843269,0.19169818,0.17843787,0.45143127
Test_906,0.17947842,0.19181482,0.18110302,0.4476037
Test_907,0.19073518,0.23062955,0.22701639,0.35161892
Test_908,0.17509323,0.1758146,0.17509325,0.47399896
Test_909,0.2073843,0.20815377,0.2843822,0.30007973
Test_910,0.2076566,0.320048,0.21144943,0.260846
Test_911,0.17551076,0.17745766,0.17560482,0.47142678
Test_912,0.18241444,0.20368709,0.18780695,0.42609158
Test_913,0.19129686,0.32136694,0.23086789,0.2564683
Test_914,0.17508517,0.17577823,0.17508669,0.4740499
Test_915,0.21589692,0.21357602,0.19383888,0.37668827
Test_916,0.1765047,0.18140434,0.17670046,0.4653905
Test_917,0.23101863,0.21916574,0.30515254,0.24466313
Test_918,0.19090724,0.3183061,0.2981094,0.19267726
Test_919,0.2629065,0.28358704,0.21249959,0.24100691
Test_920,0.17674226,0.17885287,0.4676889,0.176716
Test_921,0.17718582,0.18202603,0.17665403,0.46413413
Test_922,0.3267576,0.20181806,0.2739863,0.19743808
Test_923,0.36365706,0.20782174,0.21847463,0.2100466
Test_924,0.17545724,0.17702523,0.17541282,0.47210467
Test_925,0.46495113,0.1778129,0.18020308,0.17703292
Test_926,0.32774585,0.21795502,0.26062554,0.19367357
Test_927,0.18047565,0.19805236,0.18120079,0.44027126
Test_928,0.18584637,0.23729031,0.1893834,0.38747996
Test_929,0.19583556,0.22869761,0.19374014,0.38172668
Test_930,0.4147411,0.19522609,0.18657884,0.20345403
Test_931,0.47045797,0.17650777,0.17651248,0.17652184
Test_932,0.19323608,0.2743672,0.27821937,0.2541773
Test_933,0.46742666,0.17729609,0.17810467,0.17717256
Test_934,0.29996455,0.21686944,0.24390785,0.23925814
Test_935,0.17728405,0.18585159,0.17730282,0.45956153
Test_936,0.17984894,0.18896806,0.18093088,0.4502521
Test_937,0.44783026,0.18001221,0.18179627,0.19036119
Test_938,0.1869914,0.24168038,0.19474523,0.376583
Test_939,0.2967803,0.19921918,0.30744272,0.19655786
Test_940,0.18209596,0.2127394,0.18244024,0.42272443
Test_941,0.18959245,0.3100157,0.19332154,0.30707029
Test_942,0.243863,0.2139311,0.19041242,0.35179353
Test_943,0.19273962,0.24666403,0.25983608,0.3007603
Test_944,0.18869546,0.20532054,0.18481135,0.42117262
Test_945,0.46966937,0.17594442,0.17843941,0.17594682
Test_946,0.1759764,0.17953771,0.17604691,0.468439
Test_947,0.18347467,0.20565477,0.19674942,0.41412115
Test_948,0.42296398,0.18743798,0.18626113,0.20333697
Test_949,0.45526454,0.18029611,0.18128061,0.18315873
Test_950,0.1750596,0.17566817,0.17505965,0.47421262
Test_951,0.1769,0.18271933,0.17704047,0.46334022
Test_952,0.17518073,0.17618346,0.1751949,0.47344092
Test_953,0.18209289,0.21100822,0.18386444,0.4230345
Test_954,0.19297977,0.19899026,0.20811443,0.39991552
Test_955,0.25573412,0.2133341,0.19634384,0.33458787
Test_956,0.17538661,0.177088,0.17539932,0.47212604
Test_957,0.18163408,0.18292063,0.17799625,0.45744905
Test_958,0.17516685,0.17613181,0.17516826,0.47353306
Test_959,0.40598747,0.20775445,0.19554044,0.19071764
Test_960,0.39292133,0.2016296,0.20918326,0.19626586
Test_961,0.2742259,0.21134065,0.21282941,0.3016041
Test_962,0.24171837,0.25368136,0.28967333,0.21492694
Test_963,0.1992607,0.27397922,0.22240192,0.3043582
Test_964,0.18049474,0.20278968,0.18071978,0.4359958
Test_965,0.4700661,0.1769091,0.17638229,0.17664252
